split,task,seed,layer,real_paraphrase_distance,real_semantic_distance,real_irrelevant_distance,real_semantic_margin,real_semantic_ratio,mismatch_paraphrase_distance,mismatch_semantic_distance,mismatch_irrelevant_distance,mismatch_semantic_margin,grounded_semantic_margin,real_visual_attention_mass
exploration,pick_coke_can,0,6,0.03664848724989811,0.13791239898579608,0.0376208749636228,0.09961146162391525,3.6078627857208456,0.05521671802938319,0.07087744138040385,0.039020151948041364,0.01504349589599381,0.08456796572792143,0.09990417478638847
exploration,pick_coke_can,0,7,0.049211700191973295,0.16767183107996017,0.05354310061154891,0.11412873046841127,3.1457595769107685,0.06597759243173656,0.06806763206833648,0.05476045576958041,0.0009251025561307103,0.11320362791228056,0.10801431567324471
exploration,pick_coke_can,0,8,0.0675929897374017,0.1263606444141665,0.050439534146218525,0.05876765467676482,1.9132520026332773,0.05811408741607647,0.09323989007860678,0.04667287206347101,0.03512580266253032,0.023641852014234504,0.17493540414776967
exploration,pick_coke_can,0,9,0.05427741690606907,0.1600340883717725,0.07158643032661002,0.08844765804516248,2.2297585028805726,0.0815457586875117,0.07858511448525657,0.06696177728245191,-0.0056658162044572495,0.09411347424961973,0.13678025172187822
exploration,pick_coke_can,0,10,0.05590268005766901,0.16018490386996695,0.067932478161282,0.09225242570868497,2.3536928044918706,0.061904090103040765,0.06503863322704705,0.05440613603914999,9.748902150774157e-05,0.09215493668717722,0.21076858926744535
exploration,pick_coke_can,0,11,0.05755281211838389,0.2711280583203875,0.03837923969521067,0.21357524620200366,4.710901566354022,0.07503798355703119,0.13406122651047625,0.04583109736954546,0.059023242953445056,0.15455200324855858,0.20428512801830342
exploration,pick_coke_can,0,12,0.051944746114320095,0.17217862840156353,0.031530665830170765,0.12023388228724347,3.434436539175602,0.07173557420629771,0.12224664436421954,0.04151134965868447,0.05051107015792184,0.06972281212932163,0.21519625205564807
exploration,pick_coke_can,0,13,0.045466149722518216,0.17191371573758532,0.04128662852479747,0.12468232088556219,3.7911837977325242,0.07423644216212082,0.06833001536501436,0.04375334625682117,-0.005906426797106457,0.13058874768266862,0.19351905206059428
exploration,pick_coke_can,0,14,0.05676350004982288,0.22632235213031135,0.048014157575204025,0.16953904636069886,4.032916423369165,0.06435256768700415,0.1299236598738602,0.05122352390267617,0.06557109218685606,0.10396795417384282,0.382641839675595
exploration,pick_coke_can,0,15,0.04919869414284589,0.11426475813725774,0.06423277183869662,0.050031986298561114,1.7795989971544397,0.05454574232774285,0.10245045054721992,0.046243444477395944,0.04616099352238535,0.003870992776175764,0.23314728437283824
exploration,pick_coke_can,0,16,0.06430278556915947,0.1416561597163599,0.035676151804158285,0.07735337414720041,2.268262653448956,0.062104862235278675,0.10318572345522838,0.053282518212271486,0.0410808612199497,0.0362725129272507,0.24949764946290998
exploration,pick_coke_can,0,17,0.05434181312695422,0.16114652375128316,0.04842635484073523,0.10680471062432893,2.967535697777699,0.0775177969102455,0.11848456985541227,0.05022540673727969,0.04096677294516674,0.06583793767916218,0.1962697054709679
exploration,pick_coke_can,0,18,0.08150859048738009,0.11906666706919757,0.05732263117520417,0.037558076581817486,1.460640682730536,0.09472680581746233,0.09187157368076317,0.0559418018264051,-0.0028552321366991603,0.04041330871851665,0.11578397090948063
exploration,pick_coke_can,0,19,0.0921439758201259,0.10358298968675117,0.07970903155722205,0.011439013866625283,1.1398719727864741,0.08404696326937726,0.08010838376691377,0.06173349552213625,-0.003938579502463469,0.015377593369088753,0.11327101087748777
exploration,pick_coke_can,0,20,0.12841744425079166,0.16677455081646486,0.07967530653043946,0.0383571065656732,1.343151033764399,0.10364320131902001,0.10064356901139558,0.049803417064786415,-0.0029996323076244328,0.04135673887329763,0.09367883213419799
exploration,pick_coke_can,0,21,0.09727485401417002,0.24879891770948567,0.08855222182671783,0.15152406369531563,2.561081501636139,0.0783894622370153,0.11024321331639693,0.05131940508796632,0.03185375107938165,0.11967031261593399,0.1125972280220869
exploration,pick_coke_can,0,22,0.10107282569836046,0.10914620616240327,0.06222616841312162,0.008073380464042795,1.0893907548225183,0.08308744433171421,0.1078078273167898,0.05702887619188859,0.024720382985075593,-0.016647002521032805,0.1430187310316929
exploration,pick_coke_can,0,23,0.10640974399322693,0.10436848133682519,0.049736260931629216,-0.002041262656401722,1.018313242635799,0.09507607263911831,0.05029360701370816,0.1509552418871746,-0.10532370470297688,0.10328244204657515,0.12312769353871052
exploration,pick_coke_can,0,24,0.10432641569330814,0.1679830870920385,0.07998216515364266,0.06365667139873037,1.7026744709889357,0.1285257973774205,0.10329000714771296,0.06366288489776091,-0.025235790229707535,0.08889246162843789,0.15123408338187025
exploration,pick_coke_can,0,25,0.07223161453301653,0.10796362755714121,0.054576076918749966,0.03573201302412468,1.535173707733727,0.08138552175924346,0.05160581546957819,0.05517573614347868,-0.02977970628966527,0.06551171931378995,0.125894425595123
exploration,pick_coke_can,0,26,0.07532352349288086,0.09887866733639779,0.05646230975355382,0.023555143843516948,1.3375877911702367,0.09687615446534004,0.06937508073200688,0.051424710870773604,-0.027501073733333162,0.05105621757685011,0.12589306958263316
exploration,pick_coke_can,0,27,0.05447680213673906,0.05350402182307514,0.04184911431107568,-0.0014814918662944775,0.9937907194186627,0.06169880437897385,0.04679588623238253,0.03595652674213649,-0.014902918146591318,0.013421426280296841,0.12623515088912166
exploration,pick_coke_can,0,28,0.051986422364886396,0.08478093925492368,0.046842986738547955,0.031341666830639436,1.6359755780515177,0.062016725039932885,0.05482729892223279,0.044670798138942897,-0.007189426117700087,0.03853109294833952,0.12797785513760238
exploration,pick_coke_can,0,29,0.05692814953656274,0.060149769763265304,0.03839354189123005,0.00322162022670257,1.0592180885777875,0.07341848549268952,0.043154441556907064,0.05109234722368409,-0.030264043935782452,0.033485664162485024,0.2735077024713064
exploration,pick_coke_can,0,30,0.048957141417138285,0.06341316315134009,0.05243104835172938,0.009630297932524052,1.1832575167970953,0.05001598244326017,0.051552631209369294,0.043833127389075945,-0.0006731721359295959,0.010303470068453648,0.1703537600808905
exploration,pick_coke_can,0,31,0.05872341613078751,0.04755191172924159,0.04588914701813565,-0.011171504401545908,0.8100524991731142,0.05210124148853205,0.05133762475076248,0.04418349810061533,-0.00419415554196919,-0.006977348859576719,0.26609558724006394
exploration,pick_coke_can,1,0,0.004821061483591947,0.0028920353552724554,0.003585866571958336,-0.0019290261283194919,0.6005118752908216,0.004901177044776457,0.003260476438307587,0.003344970113741156,-0.001640700606468871,-0.00028832552185062074,0.8060366784532865
exploration,pick_coke_can,1,1,0.013322999003666168,0.004470805267116659,0.008372879498684949,-0.00885219373654951,0.33629639818796114,0.015680620458244383,0.004525826850774365,0.009112221045038662,-0.011154793607470017,0.002302599870920507,0.40601603748897713
exploration,pick_coke_can,1,2,0.033837699472503174,0.020888561323976342,0.03401984288737011,-0.01713885065811944,0.5502340975896631,0.03414570667365701,0.021328848066047873,0.03370858483270903,-0.013911688827349283,-0.0032271618307701568,0.032206488231963704
exploration,pick_coke_can,1,3,0.04093977684764205,0.035091223049061517,0.03758166377434346,-0.0058485537985805275,0.8599697495456198,0.034557492875020676,0.04018181723740059,0.030179628971407888,0.005624324362379913,-0.01147287816096044,0.026949722105608014
exploration,pick_coke_can,1,4,0.030218732256134903,0.06589849002753992,0.03012172044169932,0.03333808494934191,2.037515923266625,0.031402635938789926,0.05464969958116924,0.029200667195954405,0.021794284228927808,0.011543800720414105,0.059684742357148934
exploration,pick_coke_can,1,5,0.04544768282697113,0.032566858064816746,0.03386882908417853,-0.012880824762154379,0.734469268900244,0.045137655541091254,0.04428406377794677,0.038631555559031305,-0.0008535917631444812,-0.012027232999009896,0.08422965358264871
exploration,pick_coke_can,1,6,0.040451928913913054,0.08288578065740915,0.04378304772378195,0.03798408063002983,1.8620916653427342,0.0435302355323233,0.09690989969939268,0.03732809555592719,0.05311266083644268,-0.015128580206412855,0.11626331239032577
exploration,pick_coke_can,1,7,0.0544692971665148,0.17661138207100954,0.05210903502092898,0.12171238050381879,3.215875849125851,0.05358761206587909,0.07822458677218179,0.05598580866981612,0.020731678441768996,0.10098070206204979,0.07626883181425607
exploration,pick_coke_can,1,8,0.0647304499137291,0.12847194897905337,0.05234655381491073,0.0637414990653243,1.9955547749512492,0.07053909264627296,0.09665613621845148,0.0429899382692207,0.026117043572178523,0.037624455493145775,0.16585258732417665
exploration,pick_coke_can,1,9,0.060884388298054,0.07856718574176554,0.06303992977736263,0.014135550038552118,1.2353259186779268,0.05049206654474475,0.06116586944246218,0.05919778977230306,0.0019680796701591224,0.012167470368392996,0.14324275021961816
exploration,pick_coke_can,1,10,0.06645658619386773,0.09324165229520669,0.04412687091899455,0.026785066101338947,1.4531120716874637,0.06723999885187083,0.06198862790807943,0.05062210281293924,-0.005251370943791411,0.03203643704513036,0.17486474534174098
exploration,pick_coke_can,1,11,0.06863295476533447,0.22846553269793568,0.03655776993467244,0.15983257793260122,3.518612543343829,0.06400113651788493,0.10415118434174764,0.041807719196074435,0.0401500478238627,0.11968253010873853,0.1943780722123923
exploration,pick_coke_can,1,12,0.07037942797618015,0.14646703189146434,0.0610398586708208,0.07381761479648213,2.076475375755838,0.050007507829808916,0.06825457942301072,0.03911385171126818,0.016497193838942936,0.0573204209575392,0.15890251922057055
exploration,pick_coke_can,1,13,0.042021101479481134,0.11056214306920827,0.038895762934964696,0.06854104158972711,2.604452801442927,0.054122642096903116,0.06555789088293644,0.04146925784134058,0.011435248786033317,0.0571057928036938,0.17359953905814032
exploration,pick_coke_can,1,14,0.05124599313611006,0.21463878482983945,0.04849095534585179,0.16099841401434228,3.9564389735795493,0.06764048601555438,0.09798092088466348,0.052256636382800446,0.030340434869109117,0.13065797914523317,0.33179157019480954
exploration,pick_coke_can,1,15,0.05373441412569343,0.12829759415047562,0.05813378052003717,0.07016381363043846,2.185995621749847,0.05816499321071276,0.06761762631339918,0.051364029410530664,0.006003984715395897,0.06415982891504256,0.2258596189395424
exploration,pick_coke_can,1,16,0.05155758405426564,0.14459926586269947,0.04617133900501685,0.09304168180843381,2.8617317801340776,0.08102910867119488,0.058001935497329425,0.04030360060670641,-0.02302717317386546,0.11606885498229928,0.199588193339063
exploration,pick_coke_can,1,17,0.06067763339958732,0.20115468699593683,0.06210242695200537,0.13785065755796513,3.1098736155488744,0.06929117330922895,0.07584462332667379,0.04234820794119246,0.006553450017444851,0.1312972075405203,0.14923616264181305
exploration,pick_coke_can,1,18,0.08808042917094061,0.11552328246321668,0.050564544449099476,0.027442853292276057,1.3080519197641791,0.09869355504074429,0.05929238818125209,0.04790398121435968,-0.03940116685949218,0.06684402015176823,0.08408401234827541
exploration,pick_coke_can,1,19,0.07911163970056777,0.09378419040739594,0.11135397346131086,-0.017569783053914892,0.8646890379645287,0.11351162528739032,0.0704634094741183,0.08442871706137149,-0.04304821581327201,0.025478432759357125,0.13106971915428764
exploration,pick_coke_can,1,20,0.10170350485229525,0.09792510344915258,0.08433263796504968,-0.003778401403142668,0.9798046978837484,0.11140698269370408,0.07131962999883944,0.08268526705404605,-0.04008735269486464,0.03630895129172198,0.17756237107438247
exploration,pick_coke_can,1,21,0.08926768387146837,0.18950487188919699,0.11897685354862135,0.07052801834057565,1.5897584087866499,0.11227597614834162,0.08463964530417596,0.09016077720088454,-0.027636330844165658,0.0981643491847413,0.1116965047205613
exploration,pick_coke_can,1,22,0.11133543004384013,0.1148951294922186,0.09986580094160308,0.003559699448378482,1.0098036492374192,0.09807430539078345,0.08765899462790681,0.0685195909930884,-0.01041531076287664,0.01397501021125512,0.1565396582309925
exploration,pick_coke_can,1,23,0.07412630710734626,0.06811405724929848,0.1168586082863578,-0.048744551037059325,0.5850489798415553,0.08089340481535533,0.07241347220050319,0.09067830923683041,-0.02502926609434293,-0.023715284942716398,0.10013886349260304
exploration,pick_coke_can,1,24,0.10532406042606907,0.13418704716275343,0.06283383315536044,0.028862986736684373,1.2789481250522348,0.11879851034487077,0.08334872055458165,0.08115374202284494,-0.03544978979028913,0.0643127765269735,0.1329328109633039
exploration,pick_coke_can,1,25,0.09984591750880029,0.07237555669997171,0.05704308615008475,-0.02845131812038376,0.8023642570981466,0.06797265298483145,0.04767155151595707,0.058011780201028505,-0.02603456523906852,-0.0024167528813152394,0.0981035753634627
exploration,pick_coke_can,1,26,0.11896547483137447,0.06792853329772194,0.07595256839340392,-0.05188726900377608,0.5749993823759041,0.09438664432798079,0.0615422498345308,0.05579442517013785,-0.032844394493449995,-0.019042874510326095,0.12792180753192284
exploration,pick_coke_can,1,27,0.04857288300173604,0.06364817138695339,0.055994473822597195,0.004112624106047964,1.07053762045424,0.0652501938869078,0.04954021124097133,0.04521945660403118,-0.015709982645936475,0.01982260675198444,0.07612146581933625
exploration,pick_coke_can,1,28,0.07549618589755631,0.056718016124013754,0.05429595334016588,-0.018778169773542564,0.7820037661385145,0.06948904234027145,0.04400000117471831,0.04334180566882798,-0.025489041165553134,0.006710871392010573,0.1104868313296971
exploration,pick_coke_can,1,29,0.06851749509120998,0.04582060969742941,0.0502101826990386,-0.025379118045677704,0.6427765721101888,0.06257563155963744,0.04903867434231656,0.04356575947856454,-0.013536957217320877,-0.011842160828356827,0.19059648531227444
exploration,pick_coke_can,1,30,0.052009860528095274,0.06369566811019112,0.04183151440000754,0.011380165211026165,1.241524090336169,0.05368306444563766,0.042092407268048804,0.038354253004171744,-0.011590657177588856,0.02297082238861502,0.1211740717236059
exploration,pick_coke_can,1,31,0.05800797530283441,0.050963480694696604,0.053273485974244576,-0.008487234342586336,0.8666329011477724,0.05144112010141205,0.043368055055011456,0.04212154015554901,-0.008073065046400598,-0.00041416929618573695,0.24274914549535728
exploration,pick_coke_can,30,0,0.004352575850336443,0.0025596585685119266,0.003328290610009587,-0.001792917281824516,0.5859300450731618,0.004580231813223351,0.0027173684516511205,0.003063588839801921,-0.0018628633615722305,6.994607974771421e-05,0.818819290647904
exploration,pick_coke_can,30,1,0.01256630055099455,0.004032427825100943,0.009578858853241149,-0.008533872725893605,0.3187121271362889,0.0135951107079393,0.0038801819248542296,0.007577250973681335,-0.00971492878308507,0.0011810560571914655,0.44755768607137725
exploration,pick_coke_can,30,2,0.03561943743278099,0.02193375204547021,0.03573580796751344,-0.014389003727720501,0.6084421836961432,0.03264231068577346,0.020985477865811165,0.03330364631167305,-0.013891873044069006,-0.0004971306836514937,0.034029644995807
exploration,pick_coke_can,30,3,0.03290070744741394,0.04215528398715875,0.03384045876768051,0.006615031820631614,1.2089400153973524,0.030871361019383398,0.03146149845062853,0.03113920807317716,-0.000862362997349714,0.007477394817981328,0.021890918840777356
exploration,pick_coke_can,30,4,0.031459875048268554,0.06586119236509907,0.03775377225752774,0.02809729044735601,1.7475892339734782,0.031072648662349645,0.05624020613532099,0.03089459536456207,0.02203553502950224,0.006061755417853772,0.06125285518885448
exploration,pick_coke_can,30,5,0.045025092046323684,0.029951038338150205,0.04141627433644319,-0.018707518275233502,0.619344056919759,0.04544211528075407,0.027198777666206486,0.03398906859264028,-0.01824333761454759,-0.0004641806606859126,0.07447443483052514
exploration,pick_coke_can,30,6,0.046283221746138005,0.08504900219128443,0.03870858942623296,0.03876578044514644,1.9139513276679125,0.04948096198807961,0.06164707555682386,0.03539401817452464,0.010576519236416858,0.028189261208729582,0.10259417971701623
exploration,pick_coke_can,30,7,0.05387212199494664,0.14641871171233736,0.05834675492057153,0.08686525370955349,2.4708400443937393,0.060115890457349684,0.08243425420137884,0.05083751078342733,0.022318363744029162,0.06454688996552431,0.08653142594880592
exploration,pick_coke_can,30,8,0.054394707409902265,0.11443585156521326,0.0449045375038693,0.060041144155311005,2.0595728107308258,0.0652831147772583,0.08591275520647179,0.04790405688943597,0.02059946605946427,0.039441678095846734,0.14481615583872554
exploration,pick_coke_can,30,9,0.052216453945303366,0.09182369809362079,0.05816526740304018,0.03332699033448683,1.5691831826625748,0.05793036784822276,0.06133360298310366,0.05416061262394184,-0.0009989926663927298,0.03432598300087956,0.12848358153610207
exploration,pick_coke_can,30,10,0.05397484256771762,0.09084132214019609,0.04941165848410273,0.03686647957247848,1.6302614416343477,0.05402972374574849,0.05968169287583618,0.04148073353597701,0.005651969130087686,0.031214510442390802,0.15238186648033056
exploration,pick_coke_can,30,11,0.06713038219964888,0.1497945565166233,0.036950856851240464,0.0826641743169744,2.3432998616930036,0.0848311691494338,0.11431483631353632,0.061292355774569894,0.029483667164102514,0.05318050715287188,0.19336956112806547
exploration,pick_coke_can,30,12,0.05890805471965723,0.11257983207544296,0.03696107809659383,0.05367177735578574,1.9849218918123581,0.07608940414167158,0.07982370051371605,0.04756385755497944,0.003734296372044458,0.04993748098374129,0.20394833173380297
exploration,pick_coke_can,30,13,0.05626105287162498,0.0798760419917837,0.05521857541861782,0.02154062890656051,1.4567295546631762,0.05330737098600189,0.07113605491646607,0.03909742911388614,0.017828683930464186,0.0037119449760963214,0.14100920994529056
exploration,pick_coke_can,30,14,0.059183527238585616,0.13060260886773215,0.06956258822009838,0.06104002064763376,2.176159392749795,0.07250477079661033,0.07034013663131217,0.05225918391616443,-0.0021646341652981627,0.06320465481293192,0.38423002671849343
exploration,pick_coke_can,30,15,0.059531898692804786,0.0711609987737458,0.055976810393118255,0.009151740067428927,1.0740296841890034,0.06270430103388987,0.05552281296930337,0.04854716711745824,-0.007181488064586505,0.016333228132015435,0.2330973504171728
exploration,pick_coke_can,30,16,0.060373810400927735,0.10978484312261477,0.04864565881215701,0.04902362894900402,1.8192114125033678,0.06934297757798337,0.05898120043701425,0.046920092598961904,-0.010361777140969123,0.05938540608997314,0.2253757780509602
exploration,pick_coke_can,30,17,0.06512516106599724,0.12227482604351965,0.05824867623607271,0.057149664977522406,2.0870036404843177,0.08775337579539237,0.05656151830989198,0.06788831652581027,-0.03385097296254718,0.09100063794006959,0.19488305768980277
exploration,pick_coke_can,30,18,0.08109846852494856,0.1195012884925435,0.061862988375117334,0.03840281996759496,1.4386150992629336,0.08625736626262413,0.06001384212419499,0.05068567874279326,-0.026243524138429144,0.0646463441060241,0.10126684967962281
exploration,pick_coke_can,30,19,0.10476883796036623,0.0841778760828067,0.11477276037839741,-0.041248639883484026,0.6825315425298794,0.09004971292566132,0.05682167857235926,0.051463948903126853,-0.03322803435330205,-0.00802060553018197,0.12189914312841665
exploration,pick_coke_can,30,20,0.1045097549810251,0.12943874737153926,0.08772753942938204,0.018426934064365835,1.1575056812553812,0.11675392198163274,0.0594826381449289,0.06479914034919666,-0.057271283836703844,0.07569821790106968,0.12533904155826173
exploration,pick_coke_can,30,21,0.10958686413979617,0.1516400686828594,0.10549709191017331,0.04204013669786608,1.234865413253935,0.1101979800502791,0.0572244797347346,0.08173008231159919,-0.05297350031554451,0.09501363701341059,0.07953526503830233
exploration,pick_coke_can,30,22,0.10547248427092186,0.0992254928762535,0.08574393212636562,-0.00624699139466834,0.9017604557311522,0.09902573856145513,0.0708933228745663,0.08226927806770735,-0.028496691443593944,0.022249700048925607,0.14079868750524346
exploration,pick_coke_can,30,23,0.09762366576500629,0.08343528004488733,0.08652521060323061,-0.014188385720118943,0.8802338027377631,0.11972095720416424,0.0408090738762549,0.10489431380601694,-0.09364160064875277,0.07945321492863383,0.06656903651447028
exploration,pick_coke_can,30,24,0.13882760340749675,0.14876763524723405,0.09197974409006125,0.00994003183973729,1.0331933849536041,0.12585635780536952,0.06715529404274372,0.08004983026277233,-0.058701063762625794,0.06864109560236309,0.09331563315163294
exploration,pick_coke_can,30,25,0.09399992331513135,0.06901243013311213,0.049423398328677426,-0.024987493182019215,0.7825949985314994,0.08357942449857375,0.04681993994024771,0.05149905489098484,-0.036759484558326026,0.011771991376306816,0.10614848760672284
exploration,pick_coke_can,30,26,0.08941328269191899,0.06422410066233238,0.061594716232497265,-0.025189182029586605,0.733051060677664,0.10893947922220243,0.051305404436911846,0.0666884367821084,-0.05763407478529059,0.032444892755703975,0.12614472091678883
exploration,pick_coke_can,30,27,0.0506070495617334,0.053672429344627764,0.04469698171174452,0.00033242074033915564,1.0657184466260377,0.05475545774282244,0.04278620050902468,0.036097792642073634,-0.011969257233797758,0.012301677974136912,0.09425766614314313
exploration,pick_coke_can,30,28,0.059851318582561985,0.06000599980046609,0.0491627376111236,0.00015468121790409664,0.9959685347341759,0.0618707841689558,0.045851349578944704,0.04685713646278821,-0.016082599880974845,0.016237281098878942,0.1394016828201122
exploration,pick_coke_can,30,29,0.06384857771155424,0.05276853628879624,0.04091574675909501,-0.011080041422757992,0.9055281502585991,0.07203042204565001,0.0498723013010765,0.06084574599003717,-0.02974625720824128,0.018666215785483286,0.18645342721007788
exploration,pick_coke_can,30,30,0.05758494025665214,0.044008108365461984,0.041124709576830454,-0.013576831891190156,0.7699799499518227,0.045250393236789414,0.050367960030676666,0.03379629168486183,0.005117566793887247,-0.018694398685077402,0.1317137102221674
exploration,pick_coke_can,30,31,0.051089043948698586,0.0407334146489022,0.04610373224381616,-0.0153758212983571,0.7423253278670697,0.061762516822253345,0.04621607869240626,0.04491115184142319,-0.015546438129847094,0.00017061683148999335,0.24240825379524722
exploration,pick_coke_can,59,0,0.004464863438833753,0.0024803867081074505,0.003204382492245087,-0.0019844767307263017,0.5522068908261252,0.005074818526755796,0.0024272518309686377,0.0032872997777813272,-0.0026475666957871576,0.0006630899650608562,0.8205592352896929
exploration,pick_coke_can,59,1,0.011771032957876662,0.004227398542332325,0.00848264867418536,-0.007543634415544339,0.35851551351114175,0.013397247308793025,0.0036310277513572895,0.01007827867972987,-0.009766219557435734,0.002222585141891396,0.45465561483676237
exploration,pick_coke_can,59,2,0.033785205212650125,0.019508669249128464,0.030497208007832077,-0.01427653596352166,0.5898405707195616,0.03767293915782762,0.023767836414515534,0.03374893419974004,-0.013983575796056654,-0.00029296016746500783,0.032655199666483746
exploration,pick_coke_can,59,3,0.03295641760517943,0.03466377058024405,0.031176284323880494,0.0015166744462593931,1.0522563100450422,0.032025470390716314,0.03891938586911268,0.027719032629546867,0.006527817307175081,-0.005011142860915688,0.024202395853023972
exploration,pick_coke_can,59,4,0.02871420833923524,0.06324681847837628,0.03665868172144658,0.0265881367569297,1.7507030502353453,0.024167691458599466,0.059837044008764134,0.033078890576270066,0.026758153432494065,-0.00017001667556436456,0.06115174399936526
exploration,pick_coke_can,59,5,0.03786555304727651,0.03125502354817589,0.041026237077514134,-0.012424609285687721,0.7187801619528175,0.03787924276118964,0.03313342150332422,0.035403637849821264,-0.006943597951745443,-0.005481011333942278,0.07212965829588332
exploration,pick_coke_can,59,6,0.04486037359513897,0.0799521309923913,0.03828683812397393,0.03509175739725234,1.7960868613788143,0.03985193560852402,0.06095835774718985,0.03894692994352164,0.018300526247912473,0.016791231149339867,0.11334509615475478
exploration,pick_coke_can,59,7,0.061372695184675946,0.14770447292433367,0.05165973302794392,0.08633177773965771,2.5020375080268633,0.05762726323496806,0.06520643004650863,0.05763290686565404,0.00476473588709041,0.0815670418525673,0.07465254517861315
exploration,pick_coke_can,59,8,0.06100331830033882,0.12838062115909865,0.04598613097339885,0.06737730285875983,2.2047451474099398,0.06642254776245536,0.06347899672506876,0.04983216384942709,-0.0047276716783313895,0.07210497453709123,0.16554126664383753
exploration,pick_coke_can,59,9,0.05817635145192013,0.08684831206646015,0.05577066498542014,0.0284821865883943,1.5001779932747163,0.07548478446598093,0.05345898313851794,0.06439564050590284,-0.022806757785386794,0.05128894437378109,0.13163108607651944
exploration,pick_coke_can,59,10,0.051337466566657636,0.09081663938232086,0.05047465625689821,0.035362903551498896,1.6694072902336228,0.06649318416590433,0.05494676029742524,0.04336905069282173,-0.011546423868479079,0.04690932741997797,0.13662969081800233
exploration,pick_coke_can,59,11,0.06667733139218608,0.17545726237176806,0.04892270118131938,0.108779930979582,2.567420184647938,0.07414630445214895,0.07784779158072119,0.0412415118400455,0.0037014871285722347,0.10507844385100977,0.2144221916580591
exploration,pick_coke_can,59,12,0.05479641863515874,0.11939394969367655,0.04261890368858614,0.0645975310585178,2.196359330662644,0.05128780851814905,0.05867389585052787,0.038351934676857546,0.007386087332378821,0.05721144372613898,0.2051574942674582
exploration,pick_coke_can,59,13,0.047576465059189194,0.0884039544015668,0.049641914452532986,0.03719337201266581,1.7587369804158852,0.05622286689501929,0.04446886205781488,0.041851145104799564,-0.011754004837204403,0.04894737684987021,0.1388232164951262
exploration,pick_coke_can,59,14,0.07287220302902299,0.12994423235893085,0.06006891760229624,0.05707202932990785,2.2352070925891763,0.06931826042651229,0.05163095843362597,0.05196534216483519,-0.017687301992886328,0.07475933132279418,0.40079908466047226
exploration,pick_coke_can,59,15,0.06500729908760831,0.07615780453995265,0.05591511374876645,0.00864420012124678,1.254469603615866,0.06445066082941801,0.05308471614824276,0.05735515072497577,-0.013728601004839915,0.022372801126086694,0.26266880263707054
exploration,pick_coke_can,59,16,0.07001994712768371,0.09645502245880853,0.04936962574921045,0.026357114670570992,1.285425682389669,0.07886158041482694,0.06818453218431109,0.04899739812773298,-0.010677048230515858,0.037034162901086846,0.1903864634692146
exploration,pick_coke_can,59,17,0.07813625292632466,0.11804903052486608,0.052851994278947094,0.0399127775985414,1.3999114062568723,0.07877261132152347,0.05392976927487383,0.05410128924796506,-0.024842842046649632,0.06475561964519104,0.17820721690702612
exploration,pick_coke_can,59,18,0.0794747876310936,0.10025177941769615,0.05327585619182093,0.020776991786602573,1.2270360469895025,0.09955607219512995,0.07299686130369004,0.04987792106478812,-0.02655921089143991,0.04733620267804248,0.11360745859114256
exploration,pick_coke_can,59,19,0.08649084668566794,0.06540930052820747,0.1014468924035753,-0.03899619032235252,0.6458253958285348,0.10062135161277574,0.06748117403970942,0.07750043357556502,-0.033224932614196484,-0.005771257708156036,0.11295805005876029
exploration,pick_coke_can,59,20,0.10104646051886511,0.07794884582883944,0.0812692979903195,-0.023097614690025654,0.7603863095387239,0.12681276903100056,0.07406038840375087,0.07011821055884372,-0.052752380627249684,0.029654765937224024,0.17063695943042725
exploration,pick_coke_can,59,21,0.08735436000914402,0.10576601621073868,0.0938027843002529,0.008665921795422735,1.026650148153273,0.12430796032552967,0.07039608878625246,0.07075748970058152,-0.05391187153927721,0.06257779333469994,0.09981191745856204
exploration,pick_coke_can,59,22,0.10188652255431763,0.08926427080595052,0.09852505295770454,-0.01651395321612306,0.8156442097020064,0.12320014883276703,0.06990292374955218,0.06751800757415762,-0.053297225083214855,0.0367832718670918,0.1594815050354915
exploration,pick_coke_can,59,23,0.10263145792628954,0.07142832578081396,0.0865059542089218,-0.03739362132879998,0.6772442985369653,0.11500537496125234,0.0644096488093544,0.13999357794921272,-0.07773463351415243,0.040341012185352444,0.09454830952011406
exploration,pick_coke_can,59,24,0.11394823717535513,0.12429312533105237,0.07849650540397185,0.010344888155697236,1.2396564518467985,0.17849343240179152,0.06576971500647062,0.09787452765999198,-0.1127237173953209,0.12306860555101816,0.1292400248506572
exploration,pick_coke_can,59,25,0.06396787444733724,0.06843119804595084,0.04697229271917047,0.004463323598613608,1.0682143706161034,0.11832716274405251,0.03923596661910061,0.0647430973119641,-0.0790911961249519,0.08355451972356549,0.1341623607405135
exploration,pick_coke_can,59,26,0.08647170885381583,0.05818085600816205,0.07456222414470952,-0.03893017646094097,0.6558741626613845,0.12034834773828511,0.05810736896217324,0.07854913898779285,-0.06224097877611185,0.023310802315170884,0.15721943265044422
exploration,pick_coke_can,59,27,0.043843730535038004,0.04860495653628158,0.03808351686988334,0.002905710305873742,1.0760263199631708,0.06210736665475286,0.05305985624787265,0.037791720734247296,-0.009047510406880217,0.011953220712753959,0.1333938175571253
exploration,pick_coke_can,59,28,0.06763863704179238,0.04759209092042793,0.05038137687835407,-0.02004654612136444,0.7049500487762073,0.06112672178767089,0.04183234929181375,0.05190176987973952,-0.01929437249585714,-0.0007521736255073028,0.12970927436234092
