corner_mass,id,layer,phase,seed,synonym_jaccard,target_response,target_switch_jaccard,task,visual_mass
0.11560975664294149,open_drawer__032__step_056,2,middle,32,0.9464285714285714,,,open_drawer,0.017819271884036425
0.0350711897423995,open_drawer__032__step_056,3,middle,32,1.0,,,open_drawer,0.04004264753029929
0.041424135383562447,open_drawer__032__step_056,4,middle,32,0.963963963963964,,,open_drawer,0.061837672664296406
0.09318838623045216,open_drawer__032__step_056,5,middle,32,0.9464285714285714,,,open_drawer,0.07934008425263528
0.014764859255115217,open_drawer__032__step_056,6,middle,32,0.963963963963964,,,open_drawer,0.09523211220994199
0.06151637888896048,open_drawer__032__step_056,7,middle,32,0.963963963963964,,,open_drawer,0.09726847340198219
0.030804410616105102,open_drawer__032__step_056,8,middle,32,0.9464285714285714,,,open_drawer,0.21007750642093015
0.05409508444524883,open_drawer__032__step_056,9,middle,32,0.9464285714285714,,,open_drawer,0.11841871524484304
0.025119379406519052,open_drawer__032__step_056,10,middle,32,0.9292035398230089,,,open_drawer,0.17125139280778967
0.01750845013580882,open_drawer__032__step_056,11,middle,32,0.9122807017543859,,,open_drawer,0.21260461142992426
0.014525265972798676,open_drawer__032__step_056,12,middle,32,0.9818181818181818,,,open_drawer,0.21729664432041318
0.02215997761528188,open_drawer__032__step_056,13,middle,32,0.9464285714285714,,,open_drawer,0.22144317808624692
0.015047655149413182,open_drawer__032__step_056,14,middle,32,0.9122807017543859,,,open_drawer,0.3351952958869333
0.03839221226506204,open_drawer__032__step_056,15,middle,32,0.9818181818181818,,,open_drawer,0.21315526665671314
0.04404761747209888,open_drawer__032__step_056,16,middle,32,0.9464285714285714,,,open_drawer,0.11167001838964552
0.038635724654981655,open_drawer__032__step_056,17,middle,32,0.8793103448275862,,,open_drawer,0.1427093131884476
0.03325980503947288,open_drawer__032__step_056,18,middle,32,0.963963963963964,,,open_drawer,0.169751436530305
0.032904212976589325,open_drawer__032__step_056,19,middle,32,0.9818181818181818,,,open_drawer,0.061177366378004194
0.03608214847127157,open_drawer__032__step_056,20,middle,32,0.963963963963964,,,open_drawer,0.1219192226357535
0.03813931427185582,open_drawer__032__step_056,21,middle,32,0.9818181818181818,,,open_drawer,0.08634157801301967
0.04684177634957363,open_drawer__032__step_056,22,middle,32,0.963963963963964,,,open_drawer,0.09949205773051517
0.021064682573280376,open_drawer__032__step_056,23,middle,32,0.9122807017543859,,,open_drawer,0.06901032270209839
0.03103373553074768,open_drawer__032__step_056,24,middle,32,0.9818181818181818,,,open_drawer,0.09651387162111291
0.03717212199065097,open_drawer__032__step_056,25,middle,32,0.9292035398230089,,,open_drawer,0.07968884049188318
0.04561104969596531,open_drawer__032__step_056,26,middle,32,0.9122807017543859,,,open_drawer,0.11262294104265891
0.03503090733268148,open_drawer__032__step_056,27,middle,32,0.963963963963964,,,open_drawer,0.10984374678018582
0.03686593941889066,open_drawer__032__step_056,28,middle,32,0.963963963963964,,,open_drawer,0.1001178881774436
0.04030170510827681,open_drawer__032__step_056,29,middle,32,0.8793103448275862,,,open_drawer,0.14193893139066915
0.0582553602295117,open_drawer__032__step_056,30,middle,32,0.963963963963964,,,open_drawer,0.16427024867687123
