state_id,task,seed,split,layer,top_alignment,top_minus_random,synonym_residual_cosine,target_residual_cosine,semantic_separation,synonym_mask_jaccard,target_mask_jaccard,mask_jaccard_separation
google_robot_move_near__seed098__step071,move_near,98,exploration,23,-0.21842719620709813,0.05855553746030115,0.9545526263518186,1.0,-0.04544737364818141,0.9,1.0,-0.09999999999999998
google_robot_move_near__seed098__step071,move_near,98,exploration,24,-0.2299712088188559,0.04701152484854337,0.9544817034740317,1.0,-0.04551829652596828,0.9,1.0,-0.09999999999999998
google_robot_move_near__seed098__step071,move_near,98,exploration,25,-0.2959462079626826,-0.018963474295283334,1.0,0.9768320310179298,0.023167968982070186,1.0,0.9,0.09999999999999998
google_robot_move_near__seed098__step071,move_near,98,exploration,26,-0.20280570060904093,0.07417703305835835,0.9546422267788488,0.8929444282186774,0.061697798560171435,0.9,0.8095238095238095,0.09047619047619049
google_robot_move_near__seed098__step071,move_near,98,exploration,27,-0.18846192457927055,0.08852080908812873,0.857054519334695,0.8307373166265836,0.026317202708111442,0.9,0.8095238095238095,0.09047619047619049
google_robot_move_near__seed098__step071,move_near,98,exploration,28,-0.049187719130208696,0.2277950145371906,0.9950486001219794,1.0,-0.004951399878020624,0.9,1.0,-0.09999999999999998
google_robot_move_near__seed098__step071,move_near,98,exploration,29,-0.05711123578777244,0.21987149787962684,0.9790046168419343,0.9405069980462116,0.038497618795722666,0.9,0.8095238095238095,0.09047619047619049
google_robot_move_near__seed098__step071,move_near,98,exploration,30,-0.21321893822260382,0.06376379544479546,0.9792547243223262,0.9809368062044789,-0.0016820818821526862,0.9,0.9,0.0
google_robot_move_near__seed098__step071,move_near,98,exploration,31,0.08396224041355373,0.360944974080953,0.6380192000081096,0.9437982737126059,-0.3057790737044963,0.8095238095238095,0.8095238095238095,0.0
google_robot_move_near__seed099__step008,move_near,99,exploration,0,0.34079023295255023,0.188429315934278,1.0,1.0,0.0,1.0,1.0,0.0
google_robot_move_near__seed099__step008,move_near,99,exploration,1,0.3237509348694379,0.17139001785116567,0.9979736570558563,1.0,-0.002026342944143722,0.9534883720930233,1.0,-0.046511627906976716
google_robot_move_near__seed099__step008,move_near,99,exploration,2,0.277412847338144,0.12505193031987175,0.966468934336388,1.0,-0.03353106566361197,0.9534883720930233,1.0,-0.046511627906976716
google_robot_move_near__seed099__step008,move_near,99,exploration,3,0.27236362369963407,0.12000270668136184,0.986287566466609,0.9678577199656008,0.018429846501008207,0.9534883720930233,0.9090909090909091,0.044397463002114224
google_robot_move_near__seed099__step008,move_near,99,exploration,4,0.3678286656693066,0.21546774865103438,0.9802699002321925,0.9413640868064563,0.03890581342573618,0.9534883720930233,0.9534883720930233,0.0
google_robot_move_near__seed099__step008,move_near,99,exploration,5,0.2694609517159043,0.11710003469763205,0.9577755144414172,1.0,-0.042224485558582825,0.9534883720930233,1.0,-0.046511627906976716
google_robot_move_near__seed099__step008,move_near,99,exploration,6,0.39731731765781597,0.24495640063954374,1.0,0.9568598474420232,0.04314015255797676,1.0,0.9090909090909091,0.09090909090909094
google_robot_move_near__seed099__step008,move_near,99,exploration,7,0.40654583315679926,0.254184916138527,0.9622224317195586,0.8121473236407345,0.15007510807882407,0.9534883720930233,0.9090909090909091,0.044397463002114224
google_robot_move_near__seed099__step008,move_near,99,exploration,8,0.2749167800009572,0.12255586298268498,0.8963561450761423,0.8540883780424582,0.04226776703368407,0.9534883720930233,0.9090909090909091,0.044397463002114224
google_robot_move_near__seed099__step008,move_near,99,exploration,9,0.4320510127822141,0.2796900957639419,0.9735255765257689,0.9700838862728555,0.0034416902529134097,0.9534883720930233,0.8260869565217391,0.12740141557128415
google_robot_move_near__seed099__step008,move_near,99,exploration,10,0.26239536094207394,0.11003444392380171,0.8997056148823065,0.8039749957534087,0.0957306191288978,0.9090909090909091,0.8260869565217391,0.08300395256916993
google_robot_move_near__seed099__step008,move_near,99,exploration,11,0.3444619488641076,0.19210103184583535,1.0,0.9317209659547928,0.06827903404520719,1.0,0.9090909090909091,0.09090909090909094
google_robot_move_near__seed099__step008,move_near,99,exploration,12,0.18928895144721103,0.0369280344289388,0.8317584123823857,0.971457342057688,-0.13969892967530229,0.9090909090909091,0.8666666666666667,0.042424242424242364
google_robot_move_near__seed099__step008,move_near,99,exploration,13,0.38210798026153997,0.22974706324326774,0.9457575344527466,0.8462411347345872,0.0995163997181594,0.9534883720930233,0.7142857142857143,0.23920265780730898
google_robot_move_near__seed099__step008,move_near,99,exploration,14,0.18773080484630192,0.03536988782802969,0.7221973846911034,0.6198960017254073,0.10230138296569613,0.9534883720930233,0.7142857142857143,0.23920265780730898
google_robot_move_near__seed099__step008,move_near,99,exploration,15,0.16622998887504362,0.013869071856771387,0.893725089147743,0.7286360890823841,0.16508900006535887,0.9090909090909091,0.7872340425531915,0.12185686653771755
google_robot_move_near__seed099__step008,move_near,99,exploration,16,0.10553934758251209,-0.046821569435760144,0.9911885836926694,0.7384740618786229,0.2527145218140465,0.9534883720930233,0.68,0.27348837209302324
google_robot_move_near__seed099__step008,move_near,99,exploration,17,0.14026861125577247,-0.012092305762499755,0.9815306821505355,0.8819873446498318,0.09954333750070377,0.9534883720930233,0.75,0.20348837209302328
google_robot_move_near__seed099__step008,move_near,99,exploration,18,0.09486728984278886,-0.05749362717548337,0.9566002928739671,0.8514341181107512,0.10516617476321588,0.8666666666666667,0.6470588235294118,0.2196078431372549
google_robot_move_near__seed099__step008,move_near,99,exploration,19,0.15687658864302825,0.004515671624756024,0.9559736363060276,0.947832632652274,0.008141003653753587,0.8666666666666667,0.8666666666666667,0.0
google_robot_move_near__seed099__step008,move_near,99,exploration,20,0.10813011521020856,-0.04423080180806367,0.9144755798740044,0.9006581922774582,0.01381738759654616,0.9534883720930233,0.8666666666666667,0.08682170542635659
google_robot_move_near__seed099__step008,move_near,99,exploration,21,0.16859040600804945,0.01622948898977722,1.0,0.9865058980556268,0.013494101944373171,1.0,0.8666666666666667,0.1333333333333333
google_robot_move_near__seed099__step008,move_near,99,exploration,22,0.1925547137790091,0.040193796760736866,1.0,0.988675443292249,0.01132455670775101,1.0,0.9090909090909091,0.09090909090909094
google_robot_move_near__seed099__step008,move_near,99,exploration,23,0.18519648670273406,0.03283556968446183,0.9700332385325118,0.960617207038715,0.009416031493796773,0.9090909090909091,0.9090909090909091,0.0
google_robot_move_near__seed099__step008,move_near,99,exploration,24,0.19822083630443688,0.045859919286164647,0.9940939160906349,0.9066166856846948,0.08747723040594013,0.9534883720930233,0.9090909090909091,0.044397463002114224
google_robot_move_near__seed099__step008,move_near,99,exploration,25,0.20358929726291286,0.05122838024464063,0.9965414181967077,0.9972585503871608,-0.0007171321904531069,0.9534883720930233,0.9534883720930233,0.0
google_robot_move_near__seed099__step008,move_near,99,exploration,26,0.17279915026905424,0.020438233250782006,0.9850655586651836,1.0,-0.014934441334816362,0.8666666666666667,1.0,-0.1333333333333333
google_robot_move_near__seed099__step008,move_near,99,exploration,27,0.27471561341692957,0.12235469639865734,1.0,0.9276642580058624,0.07233574199413761,1.0,0.8666666666666667,0.1333333333333333
