state_id,task,seed,step,partner_layer,alpha,m_t,l11_success,vanilla_success,paired_group,l11_group,mask_jaccard_l11,mean_lost_l11_tokens,mean_new_partner_tokens,lost_l11_fraction,components,component_change_l11,isolated_ratio,isolated_change_l11,largest_component_ratio,largest_change_l11,score_cosine_l11,rank_correlation_l11,target_response,target_response_l11,target_response_change,target_mask_response,target_correct_both
google_robot_move_near__seed095__step008,move_near,95,8,14,0.5,39,1,0,rescue,success,0.6595744680851063,8,8,0.20512820512820512,8,1,0.10256410256410256,0.05128205128205128,0.358974358974359,0.02564102564102566,0.9271899194038348,0.9817006179903867,,,,,
google_robot_move_near__seed095__step008,move_near,95,8,15,0.9,39,1,0,rescue,success,0.95,1,1,0.02564102564102564,7,0,0.05128205128205128,0.0,0.3076923076923077,-0.025641025641025605,0.9981428459977687,0.9983677615014875,,,,,
google_robot_move_near__seed095__step008,move_near,95,8,15,0.75,39,1,0,rescue,success,0.9024390243902439,2,2,0.05128205128205128,9,2,0.07692307692307693,0.025641025641025647,0.3076923076923077,-0.025641025641025605,0.9876157335809836,0.9949895571068892,,,,,
google_robot_move_near__seed095__step008,move_near,95,8,15,0.5,39,1,0,rescue,success,0.813953488372093,4,4,0.10256410256410256,11,4,0.1282051282051282,0.07692307692307691,0.3333333333333333,0.0,0.9464444189671353,0.9846925783932249,,,,,
google_robot_move_near__seed095__step008,move_near,95,8,16,0.9,39,1,0,rescue,success,0.95,1,1,0.02564102564102564,7,0,0.05128205128205128,0.0,0.3076923076923077,-0.025641025641025605,0.9983350129413021,0.9990050640878918,,,,,
google_robot_move_near__seed095__step008,move_near,95,8,16,0.75,39,1,0,rescue,success,0.9024390243902439,2,2,0.05128205128205128,9,2,0.07692307692307693,0.025641025641025647,0.3076923076923077,-0.025641025641025605,0.9888304011628776,0.9952985523002974,,,,,
google_robot_move_near__seed095__step008,move_near,95,8,16,0.5,39,1,0,rescue,success,0.7333333333333333,6,6,0.15384615384615385,13,6,0.20512820512820512,0.15384615384615385,0.3076923076923077,-0.025641025641025605,0.9510280472540487,0.9841031986724649,,,,,
google_robot_move_near__seed095__step008,move_near,95,8,17,0.9,39,1,0,rescue,success,0.95,1,1,0.02564102564102564,7,0,0.05128205128205128,0.0,0.3076923076923077,-0.025641025641025605,0.9972087095219877,0.9991516937514304,,,,,
google_robot_move_near__seed095__step008,move_near,95,8,17,0.75,39,1,0,rescue,success,0.9024390243902439,2,2,0.05128205128205128,9,2,0.07692307692307693,0.025641025641025647,0.3076923076923077,-0.025641025641025605,0.9808363641350252,0.9966339551384755,,,,,
google_robot_move_near__seed095__step008,move_near,95,8,17,0.5,39,1,0,rescue,success,0.7333333333333333,6,6,0.15384615384615385,13,6,0.20512820512820512,0.15384615384615385,0.3076923076923077,-0.025641025641025605,0.9145014417392098,0.9889705882352939,,,,,
google_robot_move_near__seed095__step008,move_near,95,8,18,0.9,39,1,0,rescue,success,0.95,1,1,0.02564102564102564,8,1,0.07692307692307693,0.025641025641025647,0.3076923076923077,-0.025641025641025605,0.9988846498717845,0.9998662451361867,,,,,
google_robot_move_near__seed095__step008,move_near,95,8,18,0.75,39,1,0,rescue,success,0.95,1,1,0.02564102564102564,8,1,0.07692307692307693,0.025641025641025647,0.3076923076923077,-0.025641025641025605,0.9913682694067658,0.9994707026779582,,,,,
google_robot_move_near__seed095__step008,move_near,95,8,18,0.5,39,1,0,rescue,success,0.8571428571428571,3,3,0.07692307692307693,12,5,0.15384615384615385,0.10256410256410257,0.3076923076923077,-0.025641025641025605,0.949629829538142,0.9972276264591438,,,,,
google_robot_move_near__seed095__step008,move_near,95,8,19,0.9,39,1,0,rescue,success,0.95,1,1,0.02564102564102564,8,1,0.07692307692307693,0.025641025641025647,0.3076923076923077,-0.025641025641025605,0.9979523554659374,0.999588006408789,,,,,
google_robot_move_near__seed095__step008,move_near,95,8,19,0.75,39,1,0,rescue,success,0.8571428571428571,3,3,0.07692307692307693,11,4,0.1282051282051282,0.07692307692307691,0.3076923076923077,-0.025641025641025605,0.9846959462601633,0.9983441577019911,,,,,
google_robot_move_near__seed095__step008,move_near,95,8,19,0.5,39,1,0,rescue,success,0.8571428571428571,3,3,0.07692307692307693,11,4,0.1282051282051282,0.07692307692307691,0.3076923076923077,-0.025641025641025605,0.9191008507629626,0.9942714293888759,,,,,
google_robot_move_near__seed095__step008,move_near,95,8,20,0.9,39,1,0,rescue,success,0.95,1,1,0.02564102564102564,8,1,0.07692307692307693,0.025641025641025647,0.3076923076923077,-0.025641025641025605,0.9967214923155523,0.9995672636758982,,,,,
google_robot_move_near__seed095__step008,move_near,95,8,20,0.75,39,1,0,rescue,success,0.9024390243902439,2,2,0.05128205128205128,10,3,0.1282051282051282,0.07692307692307691,0.3076923076923077,-0.025641025641025605,0.9781718885068537,0.9980251487754633,,,,,
google_robot_move_near__seed095__step008,move_near,95,8,20,0.5,39,1,0,rescue,success,0.8571428571428571,3,3,0.07692307692307693,11,4,0.1282051282051282,0.07692307692307691,0.3076923076923077,-0.025641025641025605,0.908211451845903,0.993121995880064,,,,,
google_robot_move_near__seed095__step008,move_near,95,8,21,0.9,39,1,0,rescue,success,0.95,1,1,0.02564102564102564,8,1,0.07692307692307693,0.025641025641025647,0.3076923076923077,-0.025641025641025605,0.998237366584598,0.9996466582742044,,,,,
google_robot_move_near__seed095__step008,move_near,95,8,21,0.75,39,1,0,rescue,success,0.9024390243902439,2,2,0.05128205128205128,10,3,0.1282051282051282,0.07692307692307691,0.3076923076923077,-0.025641025641025605,0.9867116362915037,0.998410677500572,,,,,
google_robot_move_near__seed095__step008,move_near,95,8,21,0.5,39,1,0,rescue,success,0.8571428571428571,3,3,0.07692307692307693,11,4,0.1282051282051282,0.07692307692307691,0.3076923076923077,-0.025641025641025605,0.9279784337204334,0.9949237525749599,,,,,
google_robot_move_near__seed095__step008,move_near,95,8,22,0.9,39,1,0,rescue,success,0.95,1,1,0.02564102564102564,8,1,0.07692307692307693,0.025641025641025647,0.3076923076923077,-0.025641025641025605,0.9953534570994146,0.9990959029526206,,,,,
google_robot_move_near__seed095__step008,move_near,95,8,22,0.75,39,1,0,rescue,success,0.8571428571428571,3,3,0.07692307692307693,12,5,0.15384615384615385,0.10256410256410257,0.3076923076923077,-0.025641025641025605,0.9679800773040639,0.9971446555275805,,,,,
google_robot_move_near__seed095__step008,move_near,95,8,22,0.5,39,1,0,rescue,success,0.813953488372093,4,4,0.10256410256410256,11,4,0.10256410256410256,0.05128205128205128,0.3076923076923077,-0.025641025641025605,0.8613733871943265,0.9921935797665369,,,,,
google_robot_move_near__seed095__step008,move_near,95,8,23,0.9,39,1,0,rescue,success,0.95,1,1,0.02564102564102564,8,1,0.07692307692307693,0.025641025641025647,0.3076923076923077,-0.025641025641025605,0.9987565532360188,0.9997181849393453,,,,,
google_robot_move_near__seed095__step008,move_near,95,8,23,0.75,39,1,0,rescue,success,0.9024390243902439,2,2,0.05128205128205128,10,3,0.1282051282051282,0.07692307692307691,0.3076923076923077,-0.025641025641025605,0.990214582810728,0.9986281185625999,,,,,
google_robot_move_near__seed095__step008,move_near,95,8,23,0.5,39,1,0,rescue,success,0.8571428571428571,3,3,0.07692307692307693,11,4,0.1282051282051282,0.07692307692307691,0.3076923076923077,-0.025641025641025605,0.9410835313794885,0.9955002574959944,,,,,
google_robot_move_near__seed095__step008,move_near,95,8,24,0.9,39,1,0,rescue,success,0.95,1,1,0.02564102564102564,8,1,0.07692307692307693,0.025641025641025647,0.3076923076923077,-0.025641025641025605,0.9974339655167508,0.9996881437399862,,,,,
google_robot_move_near__seed095__step008,move_near,95,8,24,0.75,39,1,0,rescue,success,0.9024390243902439,2,2,0.05128205128205128,10,3,0.1282051282051282,0.07692307692307691,0.3076923076923077,-0.025641025641025605,0.98149921135916,0.9984156843671318,,,,,
google_robot_move_near__seed095__step008,move_near,95,8,24,0.5,39,1,0,rescue,success,0.813953488372093,4,4,0.10256410256410256,11,4,0.1282051282051282,0.07692307692307691,0.3076923076923077,-0.025641025641025605,0.9097208988598098,0.994685568780041,,,,,
google_robot_move_near__seed095__step008,move_near,95,8,25,0.9,39,1,0,rescue,success,0.95,1,1,0.02564102564102564,8,1,0.07692307692307693,0.025641025641025647,0.3076923076923077,-0.025641025641025605,0.9975297578209462,0.999545805676356,,,,,
google_robot_move_near__seed095__step008,move_near,95,8,25,0.75,39,1,0,rescue,success,0.813953488372093,4,4,0.10256410256410256,13,6,0.20512820512820512,0.15384615384615385,0.3076923076923077,-0.025641025641025605,0.9815181341633893,0.9980523289082168,,,,,
google_robot_move_near__seed095__step008,move_near,95,8,25,0.5,39,1,0,rescue,success,0.813953488372093,4,4,0.10256410256410256,13,6,0.20512820512820512,0.15384615384615385,0.3076923076923077,-0.025641025641025605,0.9032570223098862,0.9933587491416799,,,,,
google_robot_move_near__seed095__step008,move_near,95,8,26,0.9,39,1,0,rescue,success,0.95,1,1,0.02564102564102564,8,1,0.07692307692307693,0.025641025641025647,0.3076923076923077,-0.025641025641025605,0.9945037758181913,0.9991953250171662,,,,,
google_robot_move_near__seed095__step008,move_near,95,8,26,0.75,39,1,0,rescue,success,0.8571428571428571,3,3,0.07692307692307693,12,5,0.15384615384615385,0.10256410256410257,0.3076923076923077,-0.025641025641025605,0.9603711044438156,0.9963993476768137,,,,,
google_robot_move_near__seed095__step008,move_near,95,8,26,0.5,39,1,0,rescue,success,0.7727272727272727,5,5,0.1282051282051282,12,5,0.15384615384615385,0.10256410256410257,0.3076923076923077,-0.025641025641025605,0.8191135942326048,0.9902337491416798,,,,,
google_robot_move_near__seed095__step008,move_near,95,8,27,0.9,39,1,0,rescue,success,0.95,1,1,0.02564102564102564,8,1,0.07692307692307693,0.025641025641025647,0.3076923076923077,-0.025641025641025605,0.9969466030997087,0.999347676813916,,,,,
google_robot_move_near__seed095__step008,move_near,95,8,27,0.75,39,1,0,rescue,success,0.9024390243902439,2,2,0.05128205128205128,10,3,0.1282051282051282,0.07692307692307691,0.3076923076923077,-0.025641025641025605,0.9755147386399664,0.9977626459143967,,,,,
google_robot_move_near__seed095__step008,move_near,95,8,27,0.5,39,1,0,rescue,success,0.8571428571428571,3,3,0.07692307692307693,11,4,0.10256410256410256,0.05128205128205128,0.3076923076923077,-0.025641025641025605,0.8563383211242818,0.9933601796749827,,,,,
google_robot_move_near__seed095__step008,move_near,95,8,28,0.9,39,1,0,rescue,success,0.95,1,1,0.02564102564102564,8,1,0.07692307692307693,0.025641025641025647,0.3076923076923077,-0.025641025641025605,0.9986890797459358,0.9995329308766306,,,,,
google_robot_move_near__seed095__step008,move_near,95,8,28,0.75,39,1,0,rescue,success,0.9024390243902439,2,2,0.05128205128205128,10,3,0.1282051282051282,0.07692307692307691,0.3076923076923077,-0.025641025641025605,0.9895808922909781,0.9974765392538337,,,,,
google_robot_move_near__seed095__step008,move_near,95,8,28,0.5,39,1,0,rescue,success,0.813953488372093,4,4,0.10256410256410256,12,5,0.15384615384615385,0.10256410256410257,0.3076923076923077,-0.025641025641025605,0.9360688385566591,0.9924882696269166,,,,,
google_robot_move_near__seed095__step008,move_near,95,8,29,0.9,39,1,0,rescue,success,0.9024390243902439,2,2,0.05128205128205128,10,3,0.1282051282051282,0.07692307692307691,0.3076923076923077,-0.025641025641025605,0.9939361740461529,0.9984035248340579,,,,,
google_robot_move_near__seed095__step008,move_near,95,8,29,0.75,39,1,0,rescue,success,0.8571428571428571,3,3,0.07692307692307693,11,4,0.10256410256410256,0.05128205128205128,0.3076923076923077,-0.025641025641025605,0.9581416089715686,0.9943758583199817,,,,,
google_robot_move_near__seed095__step008,move_near,95,8,29,0.5,39,1,0,rescue,success,0.6595744680851063,8,8,0.20512820512820512,11,4,0.15384615384615385,0.10256410256410257,0.3076923076923077,-0.025641025641025605,0.823066184953666,0.9852955481803615,,,,,
google_robot_move_near__seed095__step008,move_near,95,8,30,0.9,39,1,0,rescue,success,0.95,1,1,0.02564102564102564,8,1,0.07692307692307693,0.025641025641025647,0.3076923076923077,-0.025641025641025605,0.9969097801226878,0.99892280842298,,,,,
google_robot_move_near__seed095__step008,move_near,95,8,30,0.75,39,1,0,rescue,success,0.8571428571428571,3,3,0.07692307692307693,12,5,0.15384615384615385,0.10256410256410257,0.3076923076923077,-0.025641025641025605,0.976514993160965,0.994948786907759,,,,,
google_robot_move_near__seed095__step008,move_near,95,8,30,0.5,39,1,0,rescue,success,0.6956521739130435,7,7,0.1794871794871795,13,6,0.15384615384615385,0.10256410256410257,0.28205128205128205,-0.051282051282051266,0.8756425463695422,0.9858906500343325,,,,,
google_robot_move_near__seed095__step008,move_near,95,8,31,0.9,39,1,0,rescue,success,0.9024390243902439,2,2,0.05128205128205128,10,3,0.1282051282051282,0.07692307692307691,0.3076923076923077,-0.025641025641025605,0.9934189131703586,0.9943386644541083,,,,,
google_robot_move_near__seed095__step008,move_near,95,8,31,0.75,39,1,0,rescue,success,0.813953488372093,4,4,0.10256410256410256,13,6,0.15384615384615385,0.10256410256410257,0.3076923076923077,-0.025641025641025605,0.9570241905384613,0.9807679102769511,,,,,
google_robot_move_near__seed095__step008,move_near,95,8,31,0.5,39,1,0,rescue,success,0.56,11,11,0.28205128205128205,16,9,0.23076923076923078,0.17948717948717952,0.20512820512820512,-0.1282051282051282,0.8335580812604152,0.9479815175097274,,,,,
google_robot_move_near__seed095__step040,move_near,95,40,0,0.9,69,1,0,rescue,success,0.9166666666666666,3,3,0.043478260869565216,12,1,0.10144927536231885,0.028985507246376815,0.463768115942029,0.0,0.9906929628551661,0.9479450389105056,,,,,
google_robot_move_near__seed095__step040,move_near,95,40,0,0.75,69,1,0,rescue,success,0.84,6,6,0.08695652173913043,12,1,0.10144927536231885,0.028985507246376815,0.4782608695652174,0.014492753623188415,0.9481752514426333,0.8994141966124969,,,,,
google_robot_move_near__seed095__step040,move_near,95,40,0,0.5,69,1,0,rescue,success,0.7037037037037037,12,12,0.17391304347826086,11,0,0.08695652173913043,0.0144927536231884,0.5072463768115942,0.043478260869565244,0.8407142142729312,0.8435683222705423,,,,,
google_robot_move_near__seed095__step040,move_near,95,40,1,0.9,69,1,0,rescue,success,0.9436619718309859,2,2,0.028985507246376812,12,1,0.10144927536231885,0.028985507246376815,0.4492753623188406,-0.014492753623188415,0.99730623320313,0.9550268940260928,,,,,
google_robot_move_near__seed095__step040,move_near,95,40,1,0.75,69,1,0,rescue,success,0.84,6,6,0.08695652173913043,14,3,0.11594202898550725,0.043478260869565216,0.463768115942029,0.0,0.9818589253915215,0.9099693865873195,,,,,
google_robot_move_near__seed095__step040,move_near,95,40,1,0.5,69,1,0,rescue,success,0.7692307692307693,9,9,0.13043478260869565,14,3,0.11594202898550725,0.043478260869565216,0.4927536231884058,0.02898550724637683,0.921468442587647,0.8487203879606315,,,,,
google_robot_move_near__seed095__step040,move_near,95,40,2,0.9,69,1,0,rescue,success,0.9714285714285714,1,1,0.014492753623188406,12,1,0.08695652173913043,0.0144927536231884,0.43478260869565216,-0.02898550724637683,0.9999199825658114,0.9980108434424352,,,,,
google_robot_move_near__seed095__step040,move_near,95,40,2,0.75,69,1,0,rescue,success,0.9166666666666666,3,3,0.043478260869565216,13,2,0.11594202898550725,0.043478260869565216,0.43478260869565216,-0.02898550724637683,0.9993084747374583,0.9917887388418402,,,,,
google_robot_move_near__seed095__step040,move_near,95,40,2,0.5,69,1,0,rescue,success,0.9166666666666666,3,3,0.043478260869565216,12,1,0.08695652173913043,0.0144927536231884,0.43478260869565216,-0.02898550724637683,0.9944894294810249,0.9746194781414509,,,,,
google_robot_move_near__seed095__step040,move_near,95,40,3,0.9,69,1,0,rescue,success,1.0,0,0,0.0,11,0,0.07246376811594203,0.0,0.463768115942029,0.0,0.999833586763775,0.9994678416113525,,,,,
google_robot_move_near__seed095__step040,move_near,95,40,3,0.75,69,1,0,rescue,success,0.9714285714285714,1,1,0.014492753623188406,12,1,0.08695652173913043,0.0144927536231884,0.4492753623188406,-0.014492753623188415,0.9985844462692841,0.9975487811856258,,,,,
google_robot_move_near__seed095__step040,move_near,95,40,3,0.5,69,1,0,rescue,success,0.8904109589041096,4,4,0.057971014492753624,13,2,0.11594202898550725,0.043478260869565216,0.4782608695652174,0.014492753623188415,0.9892447943073822,0.9887252517738612,,,,,
google_robot_move_near__seed095__step040,move_near,95,40,4,0.9,69,1,0,rescue,success,1.0,0,0,0.0,11,0,0.07246376811594203,0.0,0.463768115942029,0.0,0.9998955617588945,0.9988598649576559,,,,,
google_robot_move_near__seed095__step040,move_near,95,40,4,0.75,69,1,0,rescue,success,0.9714285714285714,1,1,0.014492753623188406,12,1,0.08695652173913043,0.0144927536231884,0.4492753623188406,-0.014492753623188415,0.9991035699155343,0.9951748111696038,,,,,
google_robot_move_near__seed095__step040,move_near,95,40,4,0.5,69,1,0,rescue,success,0.9166666666666666,3,3,0.043478260869565216,13,2,0.10144927536231885,0.028985507246376815,0.463768115942029,0.0,0.9929984213162328,0.9852905413138017,,,,,
google_robot_move_near__seed095__step040,move_near,95,40,5,0.9,69,1,0,rescue,success,1.0,0,0,0.0,11,0,0.07246376811594203,0.0,0.463768115942029,0.0,0.9997321568854001,0.9971983005264361,,,,,
google_robot_move_near__seed095__step040,move_near,95,40,5,0.75,69,1,0,rescue,success,0.9436619718309859,2,2,0.028985507246376812,13,2,0.10144927536231885,0.028985507246376815,0.43478260869565216,-0.02898550724637683,0.9977487978755147,0.9920040341039138,,,,,
google_robot_move_near__seed095__step040,move_near,95,40,5,0.5,69,1,0,rescue,success,0.84,6,6,0.08695652173913043,12,1,0.10144927536231885,0.028985507246376815,0.42028985507246375,-0.043478260869565244,0.9835100339496708,0.980090552758068,,,,,
google_robot_move_near__seed095__step040,move_near,95,40,6,0.9,69,1,0,rescue,success,1.0,0,0,0.0,11,0,0.07246376811594203,0.0,0.463768115942029,0.0,0.9997589191319379,0.9995078965438314,,,,,
google_robot_move_near__seed095__step040,move_near,95,40,6,0.75,69,1,0,rescue,success,0.9714285714285714,1,1,0.014492753623188406,13,2,0.10144927536231885,0.028985507246376815,0.43478260869565216,-0.02898550724637683,0.998025562768783,0.9974779697871364,,,,,
google_robot_move_near__seed095__step040,move_near,95,40,6,0.5,69,1,0,rescue,success,0.8648648648648649,5,5,0.07246376811594203,14,3,0.11594202898550725,0.043478260869565216,0.42028985507246375,-0.043478260869565244,0.9864330531758086,0.9898703936827649,,,,,
google_robot_move_near__seed095__step040,move_near,95,40,7,0.9,69,1,0,rescue,success,1.0,0,0,0.0,11,0,0.07246376811594203,0.0,0.463768115942029,0.0,0.9996793671537526,0.9982862211032271,,,,,
google_robot_move_near__seed095__step040,move_near,95,40,7,0.75,69,1,0,rescue,success,0.9436619718309859,2,2,0.028985507246376812,12,1,0.08695652173913043,0.0144927536231884,0.43478260869565216,-0.02898550724637683,0.9974754913676286,0.9926055733577477,,,,,
google_robot_move_near__seed095__step040,move_near,95,40,7,0.5,69,1,0,rescue,success,0.84,6,6,0.08695652173913043,13,2,0.10144927536231885,0.028985507246376815,0.42028985507246375,-0.043478260869565244,0.9842572472968398,0.9780591954680702,,,,,
google_robot_move_near__seed095__step040,move_near,95,40,8,0.9,69,1,0,rescue,success,0.9714285714285714,1,1,0.014492753623188406,12,1,0.08695652173913043,0.0144927536231884,0.43478260869565216,-0.02898550724637683,0.9993617919949953,0.9987182421606775,,,,,
google_robot_move_near__seed095__step040,move_near,95,40,8,0.75,69,1,0,rescue,success,0.9436619718309859,2,2,0.028985507246376812,12,1,0.08695652173913043,0.0144927536231884,0.43478260869565216,-0.02898550724637683,0.9954611177807888,0.9943071927214462,,,,,
google_robot_move_near__seed095__step040,move_near,95,40,8,0.5,69,1,0,rescue,success,0.8904109589041096,4,4,0.057971014492753624,12,1,0.08695652173913043,0.0144927536231884,0.43478260869565216,-0.02898550724637683,0.977376369449999,0.9842162108033873,,,,,
google_robot_move_near__seed095__step040,move_near,95,40,9,0.9,69,1,0,rescue,success,0.9714285714285714,1,1,0.014492753623188406,12,1,0.08695652173913043,0.0144927536231884,0.43478260869565216,-0.02898550724637683,0.9991947723095123,0.9975080109864957,,,,,
google_robot_move_near__seed095__step040,move_near,95,40,9,0.75,69,1,0,rescue,success,0.9714285714285714,1,1,0.014492753623188406,12,1,0.08695652173913043,0.0144927536231884,0.43478260869565216,-0.02898550724637683,0.9942697325927123,0.9912000743877316,,,,,
google_robot_move_near__seed095__step040,move_near,95,40,9,0.5,69,1,0,rescue,success,0.8904109589041096,4,4,0.057971014492753624,14,3,0.11594202898550725,0.043478260869565216,0.43478260869565216,-0.02898550724637683,0.9715199979264592,0.974645943007553,,,,,
google_robot_move_near__seed095__step040,move_near,95,40,10,0.9,69,1,0,rescue,success,0.9714285714285714,1,1,0.014492753623188406,12,1,0.08695652173913043,0.0144927536231884,0.43478260869565216,-0.02898550724637683,0.9996706556419248,0.9995021744106201,,,,,
google_robot_move_near__seed095__step040,move_near,95,40,10,0.75,69,1,0,rescue,success,0.9714285714285714,1,1,0.014492753623188406,12,1,0.08695652173913043,0.0144927536231884,0.4492753623188406,-0.014492753623188415,0.9976206160434802,0.9977554932478826,,,,,
google_robot_move_near__seed095__step040,move_near,95,40,10,0.5,69,1,0,rescue,success,0.9166666666666666,3,3,0.043478260869565216,11,0,0.07246376811594203,0.0,0.4492753623188406,-0.014492753623188415,0.987670173610673,0.9913388361181047,,,,,
google_robot_move_near__seed095__step040,move_near,95,40,12,0.9,69,1,0,rescue,success,0.9714285714285714,1,1,0.014492753623188406,12,1,0.08695652173913043,0.0144927536231884,0.43478260869565216,-0.02898550724637683,0.9972859437601539,0.9995064660105285,,,,,
google_robot_move_near__seed095__step040,move_near,95,40,12,0.75,69,1,0,rescue,success,0.9436619718309859,2,2,0.028985507246376812,12,1,0.08695652173913043,0.0144927536231884,0.43478260869565216,-0.02898550724637683,0.9832887015547824,0.9974894140535591,,,,,
google_robot_move_near__seed095__step040,move_near,95,40,12,0.5,69,1,0,rescue,success,0.8904109589041096,4,4,0.057971014492753624,13,2,0.10144927536231885,0.028985507246376815,0.43478260869565216,-0.02898550724637683,0.937173622791305,0.9899469272144653,,,,,
google_robot_move_near__seed095__step040,move_near,95,40,13,0.9,69,1,0,rescue,success,0.9714285714285714,1,1,0.014492753623188406,11,0,0.08695652173913043,0.0144927536231884,0.463768115942029,0.0,0.9989726996882993,0.9997088864728769,,,,,
google_robot_move_near__seed095__step040,move_near,95,40,13,0.75,69,1,0,rescue,success,0.9436619718309859,2,2,0.028985507246376812,12,1,0.10144927536231885,0.028985507246376815,0.4492753623188406,-0.014492753623188415,0.9928578719236155,0.9986417086289766,,,,,
google_robot_move_near__seed095__step040,move_near,95,40,13,0.5,69,1,0,rescue,success,0.9166666666666666,3,3,0.043478260869565216,12,1,0.10144927536231885,0.028985507246376815,0.4492753623188406,-0.014492753623188415,0.9662007265125084,0.9945196269169145,,,,,
google_robot_move_near__seed095__step040,move_near,95,40,14,0.9,69,1,0,rescue,success,0.9436619718309859,2,2,0.028985507246376812,12,1,0.10144927536231885,0.028985507246376815,0.43478260869565216,-0.02898550724637683,0.9974866971681317,0.9985558766308079,,,,,
google_robot_move_near__seed095__step040,move_near,95,40,14,0.75,69,1,0,rescue,success,0.8904109589041096,4,4,0.057971014492753624,12,1,0.10144927536231885,0.028985507246376815,0.42028985507246375,-0.043478260869565244,0.9860646817057467,0.9933194094758525,,,,,
google_robot_move_near__seed095__step040,move_near,95,40,14,0.5,69,1,0,rescue,success,0.8648648648648649,5,5,0.07246376811594203,13,2,0.11594202898550725,0.043478260869565216,0.4057971014492754,-0.0579710144927536,0.9547510501829095,0.9801234550240329,,,,,
google_robot_move_near__seed095__step040,move_near,95,40,15,0.9,69,1,0,rescue,success,0.9436619718309859,2,2,0.028985507246376812,13,2,0.11594202898550725,0.043478260869565216,0.43478260869565216,-0.02898550724637683,0.9974254746980737,0.9981767853055618,,,,,
google_robot_move_near__seed095__step040,move_near,95,40,15,0.75,69,1,0,rescue,success,0.9166666666666666,3,3,0.043478260869565216,14,3,0.13043478260869565,0.05797101449275362,0.43478260869565216,-0.02898550724637683,0.9841796476250977,0.9920419432364385,,,,,
google_robot_move_near__seed095__step040,move_near,95,40,15,0.5,69,1,0,rescue,success,0.7922077922077922,8,8,0.11594202898550725,16,5,0.15942028985507245,0.08695652173913042,0.4057971014492754,-0.0579710144927536,0.9405912837503254,0.9770835717555503,,,,,
google_robot_move_near__seed095__step040,move_near,95,40,16,0.9,69,1,0,rescue,success,0.9714285714285714,1,1,0.014492753623188406,12,1,0.10144927536231885,0.028985507246376815,0.463768115942029,0.0,0.9991133747263291,0.999626630807965,,,,,
google_robot_move_near__seed095__step040,move_near,95,40,16,0.75,69,1,0,rescue,success,0.9436619718309859,2,2,0.028985507246376812,13,2,0.11594202898550725,0.043478260869565216,0.43478260869565216,-0.02898550724637683,0.9935751349494815,0.9979357404440374,,,,,
google_robot_move_near__seed095__step040,move_near,95,40,16,0.5,69,1,0,rescue,success,0.8648648648648649,5,5,0.07246376811594203,15,4,0.13043478260869565,0.05797101449275362,0.43478260869565216,-0.02898550724637683,0.9669922478086364,0.9916056305790798,,,,,
google_robot_move_near__seed095__step040,move_near,95,40,17,0.9,69,1,0,rescue,success,0.9436619718309859,2,2,0.028985507246376812,13,2,0.11594202898550725,0.043478260869565216,0.43478260869565216,-0.02898550724637683,0.9965817713126962,0.9993584058136872,,,,,
google_robot_move_near__seed095__step040,move_near,95,40,17,0.75,69,1,0,rescue,success,0.9166666666666666,3,3,0.043478260869565216,13,2,0.11594202898550725,0.043478260869565216,0.43478260869565216,-0.02898550724637683,0.9784317564772397,0.9968585488670174,,,,,
google_robot_move_near__seed095__step040,move_near,95,40,17,0.5,69,1,0,rescue,success,0.8157894736842105,7,7,0.10144927536231885,14,3,0.13043478260869565,0.05797101449275362,0.4782608695652174,0.014492753623188415,0.9167064537385039,0.9876866845960173,,,,,
google_robot_move_near__seed095__step040,move_near,95,40,18,0.9,69,1,0,rescue,success,0.9436619718309859,2,2,0.028985507246376812,13,2,0.11594202898550725,0.043478260869565216,0.43478260869565216,-0.02898550724637683,0.999335051392064,0.999844071869993,,,,,
google_robot_move_near__seed095__step040,move_near,95,40,18,0.75,69,1,0,rescue,success,0.9436619718309859,2,2,0.028985507246376812,13,2,0.11594202898550725,0.043478260869565216,0.43478260869565216,-0.02898550724637683,0.9947099452132515,0.9993441004806589,,,,,
google_robot_move_near__seed095__step040,move_near,95,40,18,0.5,69,1,0,rescue,success,0.9166666666666666,3,3,0.043478260869565216,13,2,0.11594202898550725,0.043478260869565216,0.4492753623188406,-0.014492753623188415,0.9666623867533283,0.996808480201419,,,,,
google_robot_move_near__seed095__step040,move_near,95,40,19,0.9,69,1,0,rescue,success,0.9436619718309859,2,2,0.028985507246376812,13,2,0.11594202898550725,0.043478260869565216,0.43478260869565216,-0.02898550724637683,0.9988075406498408,0.9997189002059966,,,,,
google_robot_move_near__seed095__step040,move_near,95,40,19,0.75,69,1,0,rescue,success,0.9436619718309859,2,2,0.028985507246376812,13,2,0.11594202898550725,0.043478260869565216,0.43478260869565216,-0.02898550724637683,0.9909856725386684,0.9987911993591209,,,,,
google_robot_move_near__seed095__step040,move_near,95,40,19,0.5,69,1,0,rescue,success,0.8904109589041096,4,4,0.057971014492753624,13,2,0.10144927536231885,0.028985507246376815,0.43478260869565216,-0.02898550724637683,0.9500295316745694,0.9947477969787134,,,,,
google_robot_move_near__seed095__step040,move_near,95,40,20,0.9,69,1,0,rescue,success,0.9436619718309859,2,2,0.028985507246376812,13,2,0.11594202898550725,0.043478260869565216,0.43478260869565216,-0.02898550724637683,0.9982313438356495,0.9996938658731973,,,,,
