partner_layer,alpha,group_type,group,states,episodes,target_control_states,target_response_change,mask_jaccard_l11,mean_lost_l11_tokens,components,component_change_l11,score_cosine_l11,rank_correlation_l11
26,0.75,l11_vs_vanilla,stable_success,15,5,3,-0.007393072041436463,0.8696330226699588,2.7333333333333334,9.533333333333333,1.9333333333333333,0.9860535576582865,0.9955867570763711
26,0.9,l11_vs_vanilla,harm,15,5,0,,0.9611733736539076,0.5333333333333333,5.466666666666667,0.2,0.9972851339778435,0.9983638036926832
26,0.9,l11_vs_vanilla,rescue,39,13,3,-0.0041361532314003234,0.9276961963630159,1.3076923076923077,7.076923076923077,0.6410256410256411,0.9962327715603093,0.9983474405925193
26,0.9,l11_vs_vanilla,stable_fail,36,12,3,-0.006156489296799561,0.9228043114796787,1.1666666666666667,7.25,0.5277777777777778,0.9965661007776103,0.9984590573421327
26,0.9,l11_vs_vanilla,stable_success,15,5,3,-0.00274417814687049,0.9429975555254775,1.2666666666666666,8.333333333333334,0.7333333333333333,0.9980821464091763,0.9986843862058442
27,0.5,l11_vs_vanilla,harm,15,5,0,,0.702391653975505,3.4,7.266666666666667,2.0,0.9516202343215012,0.9886980239566642
27,0.5,l11_vs_vanilla,rescue,39,13,3,-0.028556204821878817,0.7628924054167695,4.230769230769231,8.333333333333334,1.8974358974358974,0.928591691112725,0.9890704321237623
27,0.5,l11_vs_vanilla,stable_fail,36,12,3,-0.032395194713302135,0.7480613303897421,4.194444444444445,8.527777777777779,1.8055555555555556,0.95707740643927,0.9895760415871924
27,0.5,l11_vs_vanilla,stable_success,15,5,3,-0.016135045493207784,0.7968424287395967,4.6,10.2,2.6,0.9678629960145344,0.9910877298390173
27,0.75,l11_vs_vanilla,harm,15,5,0,,0.8863071515834707,1.4,6.0,0.7333333333333333,0.9913084552957562,0.9955293926909283
27,0.75,l11_vs_vanilla,rescue,39,13,3,-0.01251607161137754,0.8863302974743459,1.9487179487179487,7.435897435897436,1.0,0.9870681729604135,0.9959169278306953
27,0.75,l11_vs_vanilla,stable_fail,36,12,3,-0.013264582550278537,0.8671106371649654,2.0833333333333335,7.555555555555555,0.8333333333333334,0.9925224896199231,0.9961075188830394
27,0.75,l11_vs_vanilla,stable_success,15,5,3,-0.006727798587283504,0.8932964729252114,2.466666666666667,9.0,1.4,0.9948834547255891,0.9966335259784846
27,0.9,l11_vs_vanilla,harm,15,5,0,,0.9786739534689235,0.4666666666666667,5.333333333333333,0.06666666666666667,0.9988704222360286,0.9986776150148772
27,0.9,l11_vs_vanilla,rescue,39,13,3,-0.004676356940450581,0.9498961351466826,0.8461538461538461,6.846153846153846,0.41025641025641024,0.9983083675645025,0.9987980952632473
27,0.9,l11_vs_vanilla,stable_fail,36,12,3,-0.004788417230454446,0.9457271220120766,0.8333333333333334,6.888888888888889,0.16666666666666666,0.9990235254004628,0.9989135099565115
27,0.9,l11_vs_vanilla,stable_success,15,5,3,-0.002448071565844807,0.9540126704776145,1.0666666666666667,8.266666666666667,0.6666666666666666,0.9993551288230124,0.9989973392080566
28,0.5,l11_vs_vanilla,harm,15,5,0,,0.6977754924642776,3.933333333333333,7.2,1.9333333333333333,0.9445836596051548,0.9834099622339206
28,0.5,l11_vs_vanilla,rescue,39,13,3,-0.02589475750577185,0.7310152993466189,4.897435897435898,8.692307692307692,2.2564102564102564,0.9110638929273817,0.984164564883122
28,0.5,l11_vs_vanilla,stable_fail,36,12,3,-0.047278226353266485,0.700188170022929,5.055555555555555,9.25,2.5277777777777777,0.9295300582200845,0.984084105026576
28,0.5,l11_vs_vanilla,stable_success,15,5,3,-0.0175749324195805,0.7520503310711454,5.8,11.266666666666667,3.6666666666666665,0.9594477211194236,0.985634727626459
28,0.75,l11_vs_vanilla,harm,15,5,0,,0.8501624358762315,1.9333333333333333,6.333333333333333,1.0666666666666667,0.9895614757254876,0.992977893492027
28,0.75,l11_vs_vanilla,rescue,39,13,3,-0.011255604435210108,0.8734353970366951,2.3333333333333335,7.666666666666667,1.2307692307692308,0.9817297586569327,0.9936234895035534
28,0.75,l11_vs_vanilla,stable_fail,36,12,3,-0.021250585806685443,0.8404832559364515,2.6666666666666665,7.888888888888889,1.1666666666666667,0.9858164232345017,0.9935257042992295
28,0.75,l11_vs_vanilla,stable_success,15,5,3,-0.007634135944218984,0.8550994542121211,3.4,9.6,2.0,0.9929397960279005,0.994357738231479
28,0.9,l11_vs_vanilla,harm,15,5,0,,0.9595052418708333,0.6666666666666666,5.466666666666667,0.2,0.9986044987314704,0.9977540150301364
28,0.9,l11_vs_vanilla,rescue,39,13,3,-0.004177947849480373,0.9419247166849581,1.1538461538461537,6.923076923076923,0.48717948717948717,0.9974913584668522,0.9979499173958717
28,0.9,l11_vs_vanilla,stable_fail,36,12,3,-0.008028224008280358,0.9243981678724525,1.25,7.138888888888889,0.4166666666666667,0.998030771028217,0.9979723382543677
28,0.9,l11_vs_vanilla,stable_success,15,5,3,-0.0028296691134391074,0.9369112399355235,1.4,8.333333333333334,0.7333333333333333,0.9990819230200898,0.9981084058136871
29,0.5,l11_vs_vanilla,harm,15,5,0,,0.583090916323999,4.866666666666666,7.666666666666667,2.4,0.895091177378836,0.9766028171969177
29,0.5,l11_vs_vanilla,rescue,39,13,3,-0.03272560990999578,0.6625279169476823,6.333333333333333,9.307692307692308,2.871794871794872,0.8497552656802012,0.9790446678521751
29,0.5,l11_vs_vanilla,stable_fail,36,12,3,-0.05513928129129819,0.6387681544298349,6.0,9.75,3.0277777777777777,0.8726469218217021,0.9805308192505277
29,0.5,l11_vs_vanilla,stable_success,15,5,3,-0.024773662976895216,0.7007867702411363,7.0,11.933333333333334,4.333333333333333,0.9111368406166918,0.9814253356984817
29,0.75,l11_vs_vanilla,harm,15,5,0,,0.7755240265319112,2.8,6.933333333333334,1.6666666666666667,0.974539605281948,0.9898451209277485
29,0.75,l11_vs_vanilla,rescue,39,13,3,-0.01618689858360185,0.8216269015886726,3.128205128205128,8.0,1.564102564102564,0.9615283257900108,0.9910642287444759
29,0.75,l11_vs_vanilla,stable_fail,36,12,3,-0.026722016095629436,0.7693065808508245,3.5833333333333335,8.444444444444445,1.7222222222222223,0.9674263084435082,0.9917180069174231
29,0.75,l11_vs_vanilla,stable_success,15,5,3,-0.012307235723653213,0.8236168221236134,4.133333333333334,10.066666666666666,2.466666666666667,0.9788147206625293,0.9922485599298084
29,0.9,l11_vs_vanilla,harm,15,5,0,,0.8957946233082846,1.2666666666666666,5.666666666666667,0.4,0.996181327897853,0.9964280537117568
29,0.9,l11_vs_vanilla,rescue,39,13,3,-0.006443700106512841,0.905425352780726,1.6666666666666667,7.461538461538462,1.0256410256410255,0.9940834365346236,0.9969021434524122
29,0.9,l11_vs_vanilla,stable_fail,36,12,3,-0.010503804302442613,0.8884336335830314,1.6388888888888888,7.416666666666667,0.6944444444444444,0.9949215189663225,0.9971666102400748
29,0.9,l11_vs_vanilla,stable_success,15,5,3,-0.004906154021170869,0.9125744367871315,2.0,8.6,1.0,0.9967656566586987,0.9973689631494619
30,0.5,l11_vs_vanilla,harm,15,5,0,,0.5898021210138314,5.0,7.8,2.533333333333333,0.9245463586665672,0.9752443827725642
30,0.5,l11_vs_vanilla,rescue,39,13,3,-0.030742849218140605,0.6517084722576119,6.615384615384615,9.384615384615385,2.948717948717949,0.8855596184906883,0.975542410543984
30,0.5,l11_vs_vanilla,stable_fail,36,12,3,-0.04342093162847214,0.6372545631968121,6.277777777777778,10.083333333333334,3.361111111111111,0.9156875442350232,0.9769002052020548
30,0.5,l11_vs_vanilla,stable_success,15,5,3,-0.0212275360570132,0.6876499387925388,7.266666666666667,11.933333333333334,4.333333333333333,0.9226981382160713,0.9770344090943769
30,0.75,l11_vs_vanilla,harm,15,5,0,,0.819376805896526,2.466666666666667,6.533333333333333,1.2666666666666666,0.9848496217966021,0.9895060845349809
30,0.75,l11_vs_vanilla,rescue,39,13,3,-0.013749545537609145,0.8077885801784292,3.4871794871794872,8.179487179487179,1.7435897435897436,0.9748599837976665,0.9900981786009823
30,0.75,l11_vs_vanilla,stable_fail,36,12,3,-0.019083253686780877,0.7988063194804473,3.3333333333333335,8.333333333333334,1.6111111111111112,0.9825403429953021,0.9905769976602833
30,0.75,l11_vs_vanilla,stable_success,15,5,3,-0.009548477281302441,0.8212670575197573,4.066666666666666,10.466666666666667,2.8666666666666667,0.9844010224810826,0.9908198386358432
30,0.9,l11_vs_vanilla,harm,15,5,0,,0.9068051214198962,1.1333333333333333,5.8,0.5333333333333333,0.9979301743478718,0.9964120317387654
30,0.9,l11_vs_vanilla,rescue,39,13,3,-0.005174426016868085,0.9158678860662146,1.564102564102564,7.102564102564102,0.6666666666666666,0.9964385494767212,0.9967985214888108
30,0.9,l11_vs_vanilla,stable_fail,36,12,3,-0.007119735226238544,0.9073239004395326,1.5277777777777777,7.333333333333333,0.6111111111111112,0.9975433648901854,0.9969090546400141
30,0.9,l11_vs_vanilla,stable_success,15,5,3,-0.003604155046619937,0.9123899909749994,1.9333333333333333,8.733333333333333,1.1333333333333333,0.9978367130327245,0.9971265831235215
31,0.5,l11_vs_vanilla,harm,15,5,0,,0.5158316680332307,6.266666666666667,8.866666666666667,3.6,0.882989860694085,0.9316368638895247
31,0.5,l11_vs_vanilla,rescue,39,13,3,-0.04244898347092815,0.5525803403393973,9.435897435897436,11.41025641025641,4.9743589743589745,0.8407559658136202,0.9370664933887349
31,0.5,l11_vs_vanilla,stable_fail,36,12,3,-0.06324722144046267,0.5463512943067906,8.472222222222221,11.083333333333334,4.361111111111111,0.8565778435074202,0.9388278726698202
31,0.5,l11_vs_vanilla,stable_success,15,5,3,-0.02848408634614602,0.5818043609488018,10.6,13.8,6.2,0.8861805506207975,0.9386061360341801
31,0.75,l11_vs_vanilla,harm,15,5,0,,0.7294128071217855,3.6666666666666665,7.533333333333333,2.2666666666666666,0.9719376294109252,0.9694087605859462
31,0.75,l11_vs_vanilla,rescue,39,13,3,-0.022071605171243614,0.750323853406411,4.923076923076923,8.948717948717949,2.5128205128205128,0.9571720961944632,0.9734824609281003
31,0.75,l11_vs_vanilla,stable_fail,36,12,3,-0.03271154100033468,0.7347888285832027,4.75,9.38888888888889,2.6666666666666665,0.9630162870412045,0.9731058546959639
31,0.75,l11_vs_vanilla,stable_success,15,5,3,-0.014824141682352866,0.7637877803599096,5.6,11.266666666666667,3.6666666666666665,0.9733522439078233,0.9744156748302433
31,0.9,l11_vs_vanilla,harm,15,5,0,,0.8703030651581377,1.8,6.133333333333334,0.8666666666666667,0.9958124268810451,0.9893873025864041
31,0.9,l11_vs_vanilla,rescue,39,13,3,-0.00906342101583856,0.8894965119585103,2.128205128205128,7.461538461538462,1.0256410256410255,0.9933211814215154,0.991158992405702
31,0.9,l11_vs_vanilla,stable_fail,36,12,3,-0.013413287151428343,0.8657652391156792,2.25,7.805555555555555,1.0833333333333333,0.9941939626540633,0.9906310002924644
31,0.9,l11_vs_vanilla,stable_success,15,5,3,-0.006086873102099602,0.8715835379559541,3.0,9.6,2.0,0.996041588440695,0.9915576123445485
