dataset,task,seed,step,state_id,outcome_group,alpha,spatial_mode,m_t,jaccard_l11,l11_retention,lost_from_l11,new_vs_l11,components,isolated_ratio,largest_component_ratio,synonym_mask_jaccard,target_response,target_mask_response,target_correct_both
cached_90,pick_coke_can,3,40,google_robot_pick_coke_can__seed003__step040,l11_win,1.0,raw,32,1.0,1.0,0,0,9,0.125,0.375,0.8823529411764706,,,
cached_90,pick_coke_can,3,40,google_robot_pick_coke_can__seed003__step040,l11_win,1.0,corners,32,1.0,1.0,0,0,9,0.125,0.375,0.8823529411764706,,,
cached_90,pick_coke_can,3,40,google_robot_pick_coke_can__seed003__step040,l11_win,1.0,gaussian,32,0.6,0.75,8,8,7,0.125,0.625,0.8823529411764706,,,
cached_90,pick_coke_can,3,40,google_robot_pick_coke_can__seed003__step040,l11_win,1.0,both,32,0.6,0.75,8,8,7,0.125,0.625,0.8823529411764706,,,
cached_90,pick_coke_can,3,40,google_robot_pick_coke_can__seed003__step040,l11_win,0.9,raw,32,0.9393939393939394,0.96875,1,1,10,0.15625,0.34375,0.9393939393939394,,,
cached_90,pick_coke_can,3,40,google_robot_pick_coke_can__seed003__step040,l11_win,0.9,corners,32,0.9393939393939394,0.96875,1,1,10,0.15625,0.34375,0.9393939393939394,,,
cached_90,pick_coke_can,3,40,google_robot_pick_coke_can__seed003__step040,l11_win,0.9,gaussian,32,0.6,0.75,8,8,6,0.09375,0.59375,0.8823529411764706,,,
cached_90,pick_coke_can,3,40,google_robot_pick_coke_can__seed003__step040,l11_win,0.9,both,32,0.6,0.75,8,8,6,0.09375,0.59375,0.8823529411764706,,,
cached_90,pick_coke_can,3,40,google_robot_pick_coke_can__seed003__step040,l11_win,0.75,raw,32,0.8285714285714286,0.90625,3,3,11,0.21875,0.34375,1.0,,,
cached_90,pick_coke_can,3,40,google_robot_pick_coke_can__seed003__step040,l11_win,0.75,corners,32,0.8285714285714286,0.90625,3,3,11,0.21875,0.34375,1.0,,,
cached_90,pick_coke_can,3,40,google_robot_pick_coke_can__seed003__step040,l11_win,0.75,gaussian,32,0.5609756097560976,0.71875,9,9,6,0.125,0.5625,0.9393939393939394,,,
cached_90,pick_coke_can,3,40,google_robot_pick_coke_can__seed003__step040,l11_win,0.75,both,32,0.5609756097560976,0.71875,9,9,6,0.125,0.5625,0.9393939393939394,,,
cached_90,pick_coke_can,3,40,google_robot_pick_coke_can__seed003__step040,l11_win,0.5,raw,32,0.7777777777777778,0.875,4,4,12,0.25,0.34375,0.9393939393939394,,,
cached_90,pick_coke_can,3,40,google_robot_pick_coke_can__seed003__step040,l11_win,0.5,corners,32,0.7777777777777778,0.875,4,4,12,0.25,0.34375,0.9393939393939394,,,
cached_90,pick_coke_can,3,40,google_robot_pick_coke_can__seed003__step040,l11_win,0.5,gaussian,32,0.5238095238095238,0.6875,10,10,5,0.09375,0.5,0.9393939393939394,,,
cached_90,pick_coke_can,3,40,google_robot_pick_coke_can__seed003__step040,l11_win,0.5,both,32,0.5238095238095238,0.6875,10,10,5,0.09375,0.5,0.9393939393939394,,,
cached_90,pick_coke_can,3,71,google_robot_pick_coke_can__seed003__step071,l11_win,1.0,raw,49,1.0,1.0,0,0,13,0.16326530612244897,0.42857142857142855,0.9215686274509803,,,
cached_90,pick_coke_can,3,71,google_robot_pick_coke_can__seed003__step071,l11_win,1.0,corners,49,1.0,1.0,0,0,13,0.16326530612244897,0.42857142857142855,0.9215686274509803,,,
cached_90,pick_coke_can,3,71,google_robot_pick_coke_can__seed003__step071,l11_win,1.0,gaussian,49,0.6610169491525424,0.7959183673469388,10,10,6,0.0,0.5714285714285714,0.9215686274509803,,,
cached_90,pick_coke_can,3,71,google_robot_pick_coke_can__seed003__step071,l11_win,1.0,both,49,0.6896551724137931,0.8163265306122449,9,9,6,0.02040816326530612,0.5714285714285714,0.9215686274509803,,,
cached_90,pick_coke_can,3,71,google_robot_pick_coke_can__seed003__step071,l11_win,0.9,raw,49,1.0,1.0,0,0,13,0.16326530612244897,0.42857142857142855,0.96,,,
cached_90,pick_coke_can,3,71,google_robot_pick_coke_can__seed003__step071,l11_win,0.9,corners,49,1.0,1.0,0,0,13,0.16326530612244897,0.42857142857142855,0.96,,,
cached_90,pick_coke_can,3,71,google_robot_pick_coke_can__seed003__step071,l11_win,0.9,gaussian,49,0.6333333333333333,0.7755102040816326,11,11,6,0.0,0.5510204081632653,0.9215686274509803,,,
cached_90,pick_coke_can,3,71,google_robot_pick_coke_can__seed003__step071,l11_win,0.9,both,49,0.6610169491525424,0.7959183673469388,10,10,6,0.02040816326530612,0.5510204081632653,0.8846153846153846,,,
cached_90,pick_coke_can,3,71,google_robot_pick_coke_can__seed003__step071,l11_win,0.75,raw,49,0.9215686274509803,0.9591836734693877,2,2,12,0.12244897959183673,0.32653061224489793,0.9215686274509803,,,
cached_90,pick_coke_can,3,71,google_robot_pick_coke_can__seed003__step071,l11_win,0.75,corners,49,0.9215686274509803,0.9591836734693877,2,2,12,0.12244897959183673,0.32653061224489793,0.9215686274509803,,,
cached_90,pick_coke_can,3,71,google_robot_pick_coke_can__seed003__step071,l11_win,0.75,gaussian,49,0.6065573770491803,0.7551020408163265,12,12,7,0.02040816326530612,0.4489795918367347,0.9215686274509803,,,
cached_90,pick_coke_can,3,71,google_robot_pick_coke_can__seed003__step071,l11_win,0.75,both,49,0.6065573770491803,0.7551020408163265,12,12,7,0.04081632653061224,0.46938775510204084,0.9215686274509803,,,
cached_90,pick_coke_can,3,71,google_robot_pick_coke_can__seed003__step071,l11_win,0.5,raw,49,0.7818181818181819,0.8775510204081632,6,6,13,0.14285714285714285,0.30612244897959184,0.8148148148148148,,,
cached_90,pick_coke_can,3,71,google_robot_pick_coke_can__seed003__step071,l11_win,0.5,corners,49,0.7818181818181819,0.8775510204081632,6,6,13,0.14285714285714285,0.30612244897959184,0.8148148148148148,,,
cached_90,pick_coke_can,3,71,google_robot_pick_coke_can__seed003__step071,l11_win,0.5,gaussian,49,0.6065573770491803,0.7551020408163265,12,12,8,0.04081632653061224,0.3877551020408163,0.96,,,
cached_90,pick_coke_can,3,71,google_robot_pick_coke_can__seed003__step071,l11_win,0.5,both,49,0.6065573770491803,0.7551020408163265,12,12,8,0.061224489795918366,0.3877551020408163,0.9215686274509803,,,
cached_90,pick_coke_can,5,8,google_robot_pick_coke_can__seed005__step008,sparse_win,1.0,raw,13,1.0,1.0,0,0,2,0.0,0.5384615384615384,1.0,,,
cached_90,pick_coke_can,5,8,google_robot_pick_coke_can__seed005__step008,sparse_win,1.0,corners,13,1.0,1.0,0,0,2,0.0,0.5384615384615384,1.0,,,
cached_90,pick_coke_can,5,8,google_robot_pick_coke_can__seed005__step008,sparse_win,1.0,gaussian,13,0.7333333333333333,0.8461538461538461,2,2,2,0.0,0.5384615384615384,1.0,,,
cached_90,pick_coke_can,5,8,google_robot_pick_coke_can__seed005__step008,sparse_win,1.0,both,13,0.7333333333333333,0.8461538461538461,2,2,2,0.0,0.5384615384615384,1.0,,,
cached_90,pick_coke_can,5,8,google_robot_pick_coke_can__seed005__step008,sparse_win,0.9,raw,13,0.7333333333333333,0.8461538461538461,2,2,3,0.07692307692307693,0.5384615384615384,1.0,,,
cached_90,pick_coke_can,5,8,google_robot_pick_coke_can__seed005__step008,sparse_win,0.9,corners,13,0.7333333333333333,0.8461538461538461,2,2,3,0.07692307692307693,0.5384615384615384,1.0,,,
cached_90,pick_coke_can,5,8,google_robot_pick_coke_can__seed005__step008,sparse_win,0.9,gaussian,13,0.7333333333333333,0.8461538461538461,2,2,2,0.0,0.6153846153846154,0.8571428571428571,,,
cached_90,pick_coke_can,5,8,google_robot_pick_coke_can__seed005__step008,sparse_win,0.9,both,13,0.7333333333333333,0.8461538461538461,2,2,2,0.0,0.6153846153846154,0.8571428571428571,,,
cached_90,pick_coke_can,5,8,google_robot_pick_coke_can__seed005__step008,sparse_win,0.75,raw,13,0.625,0.7692307692307693,3,3,4,0.15384615384615385,0.5384615384615384,1.0,,,
cached_90,pick_coke_can,5,8,google_robot_pick_coke_can__seed005__step008,sparse_win,0.75,corners,13,0.625,0.7692307692307693,3,3,4,0.15384615384615385,0.5384615384615384,1.0,,,
cached_90,pick_coke_can,5,8,google_robot_pick_coke_can__seed005__step008,sparse_win,0.75,gaussian,13,0.7333333333333333,0.8461538461538461,2,2,2,0.0,0.6153846153846154,1.0,,,
cached_90,pick_coke_can,5,8,google_robot_pick_coke_can__seed005__step008,sparse_win,0.75,both,13,0.7333333333333333,0.8461538461538461,2,2,2,0.0,0.6153846153846154,1.0,,,
cached_90,pick_coke_can,5,8,google_robot_pick_coke_can__seed005__step008,sparse_win,0.5,raw,13,0.4444444444444444,0.6153846153846154,5,5,5,0.23076923076923078,0.6153846153846154,0.8571428571428571,,,
cached_90,pick_coke_can,5,8,google_robot_pick_coke_can__seed005__step008,sparse_win,0.5,corners,13,0.4444444444444444,0.6153846153846154,5,5,5,0.23076923076923078,0.6153846153846154,0.8571428571428571,,,
cached_90,pick_coke_can,5,8,google_robot_pick_coke_can__seed005__step008,sparse_win,0.5,gaussian,13,0.625,0.7692307692307693,3,3,2,0.0,0.6923076923076923,0.8571428571428571,,,
cached_90,pick_coke_can,5,8,google_robot_pick_coke_can__seed005__step008,sparse_win,0.5,both,13,0.625,0.7692307692307693,3,3,2,0.0,0.6923076923076923,0.8571428571428571,,,
cached_90,pick_coke_can,5,40,google_robot_pick_coke_can__seed005__step040,sparse_win,1.0,raw,9,1.0,1.0,0,0,2,0.1111111111111111,0.8888888888888888,0.6363636363636364,,,
cached_90,pick_coke_can,5,40,google_robot_pick_coke_can__seed005__step040,sparse_win,1.0,corners,9,1.0,1.0,0,0,2,0.1111111111111111,0.8888888888888888,0.6363636363636364,,,
cached_90,pick_coke_can,5,40,google_robot_pick_coke_can__seed005__step040,sparse_win,1.0,gaussian,9,0.5,0.6666666666666666,3,3,1,0.0,1.0,0.8,,,
cached_90,pick_coke_can,5,40,google_robot_pick_coke_can__seed005__step040,sparse_win,1.0,both,9,0.5,0.6666666666666666,3,3,1,0.0,1.0,0.8,,,
cached_90,pick_coke_can,5,40,google_robot_pick_coke_can__seed005__step040,sparse_win,0.9,raw,9,0.8,0.8888888888888888,1,1,2,0.1111111111111111,0.8888888888888888,0.5,,,
cached_90,pick_coke_can,5,40,google_robot_pick_coke_can__seed005__step040,sparse_win,0.9,corners,9,0.8,0.8888888888888888,1,1,2,0.1111111111111111,0.8888888888888888,0.5,,,
cached_90,pick_coke_can,5,40,google_robot_pick_coke_can__seed005__step040,sparse_win,0.9,gaussian,9,0.5,0.6666666666666666,3,3,1,0.0,1.0,0.8,,,
cached_90,pick_coke_can,5,40,google_robot_pick_coke_can__seed005__step040,sparse_win,0.9,both,9,0.5,0.6666666666666666,3,3,1,0.0,1.0,0.8,,,
cached_90,pick_coke_can,5,40,google_robot_pick_coke_can__seed005__step040,sparse_win,0.75,raw,9,0.6363636363636364,0.7777777777777778,2,2,3,0.2222222222222222,0.7777777777777778,0.8,,,
cached_90,pick_coke_can,5,40,google_robot_pick_coke_can__seed005__step040,sparse_win,0.75,corners,9,0.6363636363636364,0.7777777777777778,2,2,3,0.2222222222222222,0.7777777777777778,0.8,,,
cached_90,pick_coke_can,5,40,google_robot_pick_coke_can__seed005__step040,sparse_win,0.75,gaussian,9,0.5,0.6666666666666666,3,3,1,0.0,1.0,0.8,,,
cached_90,pick_coke_can,5,40,google_robot_pick_coke_can__seed005__step040,sparse_win,0.75,both,9,0.5,0.6666666666666666,3,3,1,0.0,1.0,0.8,,,
cached_90,pick_coke_can,5,40,google_robot_pick_coke_can__seed005__step040,sparse_win,0.5,raw,9,0.5,0.6666666666666666,3,3,3,0.2222222222222222,0.7777777777777778,0.8,,,
cached_90,pick_coke_can,5,40,google_robot_pick_coke_can__seed005__step040,sparse_win,0.5,corners,9,0.5,0.6666666666666666,3,3,3,0.2222222222222222,0.7777777777777778,0.8,,,
cached_90,pick_coke_can,5,40,google_robot_pick_coke_can__seed005__step040,sparse_win,0.5,gaussian,9,0.5,0.6666666666666666,3,3,1,0.0,1.0,0.8,,,
cached_90,pick_coke_can,5,40,google_robot_pick_coke_can__seed005__step040,sparse_win,0.5,both,9,0.5,0.6666666666666666,3,3,1,0.0,1.0,0.8,,,
cached_90,pick_coke_can,5,71,google_robot_pick_coke_can__seed005__step071,sparse_win,1.0,raw,7,1.0,1.0,0,0,2,0.0,0.7142857142857143,0.75,,,
cached_90,pick_coke_can,5,71,google_robot_pick_coke_can__seed005__step071,sparse_win,1.0,corners,7,1.0,1.0,0,0,2,0.0,0.7142857142857143,0.75,,,
cached_90,pick_coke_can,5,71,google_robot_pick_coke_can__seed005__step071,sparse_win,1.0,gaussian,7,0.4,0.5714285714285714,3,3,1,0.0,1.0,1.0,,,
cached_90,pick_coke_can,5,71,google_robot_pick_coke_can__seed005__step071,sparse_win,1.0,both,7,0.4,0.5714285714285714,3,3,1,0.0,1.0,1.0,,,
cached_90,pick_coke_can,5,71,google_robot_pick_coke_can__seed005__step071,sparse_win,0.9,raw,7,1.0,1.0,0,0,2,0.0,0.7142857142857143,0.75,,,
cached_90,pick_coke_can,5,71,google_robot_pick_coke_can__seed005__step071,sparse_win,0.9,corners,7,1.0,1.0,0,0,2,0.0,0.7142857142857143,0.75,,,
cached_90,pick_coke_can,5,71,google_robot_pick_coke_can__seed005__step071,sparse_win,0.9,gaussian,7,0.5555555555555556,0.7142857142857143,2,2,1,0.0,1.0,0.75,,,
cached_90,pick_coke_can,5,71,google_robot_pick_coke_can__seed005__step071,sparse_win,0.9,both,7,0.5555555555555556,0.7142857142857143,2,2,1,0.0,1.0,0.75,,,
cached_90,pick_coke_can,5,71,google_robot_pick_coke_can__seed005__step071,sparse_win,0.75,raw,7,0.75,0.8571428571428571,1,1,3,0.2857142857142857,0.7142857142857143,1.0,,,
cached_90,pick_coke_can,5,71,google_robot_pick_coke_can__seed005__step071,sparse_win,0.75,corners,7,0.75,0.8571428571428571,1,1,3,0.2857142857142857,0.7142857142857143,1.0,,,
cached_90,pick_coke_can,5,71,google_robot_pick_coke_can__seed005__step071,sparse_win,0.75,gaussian,7,0.5555555555555556,0.7142857142857143,2,2,1,0.0,1.0,1.0,,,
cached_90,pick_coke_can,5,71,google_robot_pick_coke_can__seed005__step071,sparse_win,0.75,both,7,0.5555555555555556,0.7142857142857143,2,2,1,0.0,1.0,1.0,,,
cached_90,pick_coke_can,5,71,google_robot_pick_coke_can__seed005__step071,sparse_win,0.5,raw,7,0.75,0.8571428571428571,1,1,3,0.2857142857142857,0.7142857142857143,1.0,,,
cached_90,pick_coke_can,5,71,google_robot_pick_coke_can__seed005__step071,sparse_win,0.5,corners,7,0.75,0.8571428571428571,1,1,3,0.2857142857142857,0.7142857142857143,1.0,,,
cached_90,pick_coke_can,5,71,google_robot_pick_coke_can__seed005__step071,sparse_win,0.5,gaussian,7,0.5555555555555556,0.7142857142857143,2,2,1,0.0,1.0,1.0,,,
cached_90,pick_coke_can,5,71,google_robot_pick_coke_can__seed005__step071,sparse_win,0.5,both,7,0.5555555555555556,0.7142857142857143,2,2,1,0.0,1.0,1.0,,,
cached_90,pick_coke_can,30,8,google_robot_pick_coke_can__seed030__step008,sparse_win,1.0,raw,18,1.0,1.0,0,0,8,0.2777777777777778,0.3333333333333333,0.8,0.18203168006052392,0.1388888888888889,1
cached_90,pick_coke_can,30,8,google_robot_pick_coke_can__seed030__step008,sparse_win,1.0,corners,18,0.8947368421052632,0.9444444444444444,1,1,8,0.2777777777777778,0.3333333333333333,0.8,0.1845792849945568,0.1388888888888889,1
cached_90,pick_coke_can,30,8,google_robot_pick_coke_can__seed030__step008,sparse_win,1.0,gaussian,18,0.5652173913043478,0.7222222222222222,5,5,4,0.0,0.3888888888888889,0.8,0.1334726770797537,0.2222222222222222,1
cached_90,pick_coke_can,30,8,google_robot_pick_coke_can__seed030__step008,sparse_win,1.0,both,18,0.5652173913043478,0.7222222222222222,5,5,4,0.0,0.3888888888888889,0.8,0.13534279052499942,0.2222222222222222,1
cached_90,pick_coke_can,30,8,google_robot_pick_coke_can__seed030__step008,sparse_win,0.9,raw,18,0.8,0.8888888888888888,2,2,8,0.2777777777777778,0.3333333333333333,0.8,0.17360642403916327,0.16666666666666666,1
cached_90,pick_coke_can,30,8,google_robot_pick_coke_can__seed030__step008,sparse_win,0.9,corners,18,0.8,0.8888888888888888,2,2,8,0.2777777777777778,0.3333333333333333,0.8947368421052632,0.17584843302380077,0.16666666666666666,1
cached_90,pick_coke_can,30,8,google_robot_pick_coke_can__seed030__step008,sparse_win,0.9,gaussian,18,0.5652173913043478,0.7222222222222222,5,5,4,0.0,0.3888888888888889,0.7142857142857143,0.1297449656662445,0.25,1
cached_90,pick_coke_can,30,8,google_robot_pick_coke_can__seed030__step008,sparse_win,0.9,both,18,0.5652173913043478,0.7222222222222222,5,5,4,0.0,0.3888888888888889,0.8,0.13142264603196935,0.25,1
cached_90,pick_coke_can,30,8,google_robot_pick_coke_can__seed030__step008,sparse_win,0.75,raw,18,0.7142857142857143,0.8333333333333334,3,3,8,0.2777777777777778,0.3333333333333333,0.8,0.1627218619365307,0.19444444444444442,1
cached_90,pick_coke_can,30,8,google_robot_pick_coke_can__seed030__step008,sparse_win,0.75,corners,18,0.7142857142857143,0.8333333333333334,3,3,8,0.2777777777777778,0.3333333333333333,0.8,0.1646015865894675,0.19444444444444442,1
cached_90,pick_coke_can,30,8,google_robot_pick_coke_can__seed030__step008,sparse_win,0.75,gaussian,18,0.5652173913043478,0.7222222222222222,5,5,6,0.16666666666666666,0.3888888888888889,0.8,0.12484203420100753,0.2777777777777778,1
cached_90,pick_coke_can,30,8,google_robot_pick_coke_can__seed030__step008,sparse_win,0.75,both,18,0.5652173913043478,0.7222222222222222,5,5,6,0.16666666666666666,0.3888888888888889,0.8,0.12628572387439507,0.2777777777777778,1
cached_90,pick_coke_can,30,8,google_robot_pick_coke_can__seed030__step008,sparse_win,0.5,raw,18,0.5652173913043478,0.7222222222222222,5,5,8,0.2777777777777778,0.2777777777777778,0.8,0.14810898368900138,0.19444444444444442,1
cached_90,pick_coke_can,30,8,google_robot_pick_coke_can__seed030__step008,sparse_win,0.5,corners,18,0.5652173913043478,0.7222222222222222,5,5,8,0.2777777777777778,0.2777777777777778,0.8,0.1495577093042753,0.19444444444444442,1
cached_90,pick_coke_can,30,8,google_robot_pick_coke_can__seed030__step008,sparse_win,0.5,gaussian,18,0.3333333333333333,0.5,9,9,3,0.0,0.4444444444444444,0.8947368421052632,0.11812195902157561,0.3055555555555556,1
cached_90,pick_coke_can,30,8,google_robot_pick_coke_can__seed030__step008,sparse_win,0.5,both,18,0.3333333333333333,0.5,9,9,3,0.0,0.4444444444444444,0.8947368421052632,0.11927767614394354,0.3055555555555556,1
cached_90,pick_coke_can,30,40,google_robot_pick_coke_can__seed030__step040,sparse_win,1.0,raw,59,1.0,1.0,0,0,9,0.0847457627118644,0.4915254237288136,0.84375,,,
cached_90,pick_coke_can,30,40,google_robot_pick_coke_can__seed030__step040,sparse_win,1.0,corners,59,1.0,1.0,0,0,9,0.0847457627118644,0.4915254237288136,0.84375,,,
cached_90,pick_coke_can,30,40,google_robot_pick_coke_can__seed030__step040,sparse_win,1.0,gaussian,59,0.7101449275362319,0.8305084745762712,10,10,5,0.03389830508474576,0.711864406779661,0.9666666666666667,,,
cached_90,pick_coke_can,30,40,google_robot_pick_coke_can__seed030__step040,sparse_win,1.0,both,59,0.7101449275362319,0.8305084745762712,10,10,5,0.03389830508474576,0.711864406779661,1.0,,,
cached_90,pick_coke_can,30,40,google_robot_pick_coke_can__seed030__step040,sparse_win,0.9,raw,59,0.9032258064516129,0.9491525423728814,3,3,10,0.06779661016949153,0.3728813559322034,0.9344262295081968,,,
cached_90,pick_coke_can,30,40,google_robot_pick_coke_can__seed030__step040,sparse_win,0.9,corners,59,0.9032258064516129,0.9491525423728814,3,3,10,0.06779661016949153,0.3728813559322034,0.9344262295081968,,,
cached_90,pick_coke_can,30,40,google_robot_pick_coke_can__seed030__step040,sparse_win,0.9,gaussian,59,0.6619718309859155,0.7966101694915254,12,12,6,0.03389830508474576,0.6271186440677966,0.9032258064516129,,,
cached_90,pick_coke_can,30,40,google_robot_pick_coke_can__seed030__step040,sparse_win,0.9,both,59,0.6619718309859155,0.7966101694915254,12,12,6,0.03389830508474576,0.6271186440677966,0.9032258064516129,,,
cached_90,pick_coke_can,30,40,google_robot_pick_coke_can__seed030__step040,sparse_win,0.75,raw,59,0.873015873015873,0.9322033898305084,4,4,9,0.06779661016949153,0.3898305084745763,0.9032258064516129,,,
cached_90,pick_coke_can,30,40,google_robot_pick_coke_can__seed030__step040,sparse_win,0.75,corners,59,0.873015873015873,0.9322033898305084,4,4,9,0.06779661016949153,0.3898305084745763,0.9032258064516129,,,
cached_90,pick_coke_can,30,40,google_robot_pick_coke_can__seed030__step040,sparse_win,0.75,gaussian,59,0.7101449275362319,0.8305084745762712,10,10,6,0.01694915254237288,0.559322033898305,0.9344262295081968,,,
cached_90,pick_coke_can,30,40,google_robot_pick_coke_can__seed030__step040,sparse_win,0.75,both,59,0.7101449275362319,0.8305084745762712,10,10,6,0.01694915254237288,0.559322033898305,0.9344262295081968,,,
cached_90,pick_coke_can,30,40,google_robot_pick_coke_can__seed030__step040,sparse_win,0.5,raw,59,0.7611940298507462,0.864406779661017,8,8,10,0.05084745762711865,0.3898305084745763,0.9344262295081968,,,
cached_90,pick_coke_can,30,40,google_robot_pick_coke_can__seed030__step040,sparse_win,0.5,corners,59,0.7611940298507462,0.864406779661017,8,8,10,0.05084745762711865,0.3898305084745763,0.9344262295081968,,,
cached_90,pick_coke_can,30,40,google_robot_pick_coke_can__seed030__step040,sparse_win,0.5,gaussian,59,0.6388888888888888,0.7796610169491526,13,13,5,0.03389830508474576,0.6440677966101694,0.873015873015873,,,
cached_90,pick_coke_can,30,40,google_robot_pick_coke_can__seed030__step040,sparse_win,0.5,both,59,0.6388888888888888,0.7796610169491526,13,13,5,0.03389830508474576,0.6440677966101694,0.873015873015873,,,
cached_90,pick_coke_can,30,71,google_robot_pick_coke_can__seed030__step071,sparse_win,1.0,raw,11,1.0,1.0,0,0,3,0.18181818181818182,0.8181818181818182,1.0,,,
cached_90,pick_coke_can,30,71,google_robot_pick_coke_can__seed030__step071,sparse_win,1.0,corners,11,1.0,1.0,0,0,3,0.18181818181818182,0.8181818181818182,1.0,,,
cached_90,pick_coke_can,30,71,google_robot_pick_coke_can__seed030__step071,sparse_win,1.0,gaussian,11,0.5714285714285714,0.7272727272727273,3,3,1,0.0,1.0,0.6923076923076923,,,
cached_90,pick_coke_can,30,71,google_robot_pick_coke_can__seed030__step071,sparse_win,1.0,both,11,0.5714285714285714,0.7272727272727273,3,3,1,0.0,1.0,0.6923076923076923,,,
cached_90,pick_coke_can,30,71,google_robot_pick_coke_can__seed030__step071,sparse_win,0.9,raw,11,0.8333333333333334,0.9090909090909091,1,1,3,0.18181818181818182,0.8181818181818182,1.0,,,
cached_90,pick_coke_can,30,71,google_robot_pick_coke_can__seed030__step071,sparse_win,0.9,corners,11,0.8333333333333334,0.9090909090909091,1,1,3,0.18181818181818182,0.8181818181818182,1.0,,,
cached_90,pick_coke_can,30,71,google_robot_pick_coke_can__seed030__step071,sparse_win,0.9,gaussian,11,0.5714285714285714,0.7272727272727273,3,3,1,0.0,1.0,0.6923076923076923,,,
cached_90,pick_coke_can,30,71,google_robot_pick_coke_can__seed030__step071,sparse_win,0.9,both,11,0.5714285714285714,0.7272727272727273,3,3,1,0.0,1.0,0.6923076923076923,,,
cached_90,pick_coke_can,30,71,google_robot_pick_coke_can__seed030__step071,sparse_win,0.75,raw,11,0.8333333333333334,0.9090909090909091,1,1,3,0.18181818181818182,0.8181818181818182,1.0,,,
cached_90,pick_coke_can,30,71,google_robot_pick_coke_can__seed030__step071,sparse_win,0.75,corners,11,0.8333333333333334,0.9090909090909091,1,1,3,0.18181818181818182,0.8181818181818182,1.0,,,
cached_90,pick_coke_can,30,71,google_robot_pick_coke_can__seed030__step071,sparse_win,0.75,gaussian,11,0.5714285714285714,0.7272727272727273,3,3,1,0.0,1.0,0.8333333333333334,,,
cached_90,pick_coke_can,30,71,google_robot_pick_coke_can__seed030__step071,sparse_win,0.75,both,11,0.5714285714285714,0.7272727272727273,3,3,1,0.0,1.0,0.8333333333333334,,,
cached_90,pick_coke_can,30,71,google_robot_pick_coke_can__seed030__step071,sparse_win,0.5,raw,11,0.6923076923076923,0.8181818181818182,2,2,4,0.2727272727272727,0.7272727272727273,0.8333333333333334,,,
cached_90,pick_coke_can,30,71,google_robot_pick_coke_can__seed030__step071,sparse_win,0.5,corners,11,0.6923076923076923,0.8181818181818182,2,2,4,0.2727272727272727,0.7272727272727273,0.8333333333333334,,,
cached_90,pick_coke_can,30,71,google_robot_pick_coke_can__seed030__step071,sparse_win,0.5,gaussian,11,0.5714285714285714,0.7272727272727273,3,3,1,0.0,1.0,0.8333333333333334,,,
cached_90,pick_coke_can,30,71,google_robot_pick_coke_can__seed030__step071,sparse_win,0.5,both,11,0.5714285714285714,0.7272727272727273,3,3,1,0.0,1.0,0.8333333333333334,,,
cached_90,pick_coke_can,59,8,google_robot_pick_coke_can__seed059__step008,l11_win,1.0,raw,13,1.0,1.0,0,0,3,0.0,0.6153846153846154,0.8571428571428571,0.22032857836642167,0.34615384615384615,1
cached_90,pick_coke_can,59,8,google_robot_pick_coke_can__seed059__step008,l11_win,1.0,corners,13,1.0,1.0,0,0,3,0.0,0.6153846153846154,0.8571428571428571,0.22063930192770875,0.34615384615384615,1
cached_90,pick_coke_can,59,8,google_robot_pick_coke_can__seed059__step008,l11_win,1.0,gaussian,13,0.7333333333333333,0.8461538461538461,2,2,2,0.0,0.6923076923076923,0.8571428571428571,0.17300312604096274,0.38461538461538464,1
cached_90,pick_coke_can,59,8,google_robot_pick_coke_can__seed059__step008,l11_win,1.0,both,13,0.7333333333333333,0.8461538461538461,2,2,2,0.0,0.6923076923076923,0.8571428571428571,0.17324789074385205,0.38461538461538464,1
cached_90,pick_coke_can,59,8,google_robot_pick_coke_can__seed059__step008,l11_win,0.9,raw,13,1.0,1.0,0,0,3,0.0,0.6153846153846154,0.8571428571428571,0.21362210928574338,0.34615384615384615,1
cached_90,pick_coke_can,59,8,google_robot_pick_coke_can__seed059__step008,l11_win,0.9,corners,13,1.0,1.0,0,0,3,0.0,0.6153846153846154,0.8571428571428571,0.21393846151421653,0.34615384615384615,1
cached_90,pick_coke_can,59,8,google_robot_pick_coke_can__seed059__step008,l11_win,0.9,gaussian,13,0.7333333333333333,0.8461538461538461,2,2,2,0.0,0.6923076923076923,0.8571428571428571,0.1671295671499392,0.38461538461538464,1
cached_90,pick_coke_can,59,8,google_robot_pick_coke_can__seed059__step008,l11_win,0.9,both,13,0.7333333333333333,0.8461538461538461,2,2,2,0.0,0.6923076923076923,0.8571428571428571,0.16737777460339892,0.38461538461538464,1
cached_90,pick_coke_can,59,8,google_robot_pick_coke_can__seed059__step008,l11_win,0.75,raw,13,0.8571428571428571,0.9230769230769231,1,1,4,0.15384615384615385,0.6153846153846154,0.8571428571428571,0.20511387012386706,0.34615384615384615,1
cached_90,pick_coke_can,59,8,google_robot_pick_coke_can__seed059__step008,l11_win,0.75,corners,13,0.8571428571428571,0.9230769230769231,1,1,4,0.15384615384615385,0.6153846153846154,0.8571428571428571,0.20543526968842218,0.34615384615384615,1
cached_90,pick_coke_can,59,8,google_robot_pick_coke_can__seed059__step008,l11_win,0.75,gaussian,13,0.625,0.7692307692307693,3,3,2,0.0,0.6923076923076923,0.8571428571428571,0.1597731730325661,0.42307692307692313,1
