dataset,task,seed,step,state_id,outcome_group,l11_success,sparse_success,alpha,spatial_mode,m_t,jaccard_l11,l11_retention,lost_from_l11,new_vs_l11,components,isolated_ratio,largest_component_ratio
initial_400,open_drawer,9,0,google_robot_open_drawer__seed009__initial,both_fail,0,0,0.9,gaussian,37,0.8048780487804879,0.8918918918918919,4,4,3,0.02702702702702703,0.6756756756756757
initial_400,open_drawer,9,0,google_robot_open_drawer__seed009__initial,both_fail,0,0,0.9,both,37,0.8048780487804879,0.8918918918918919,4,4,3,0.02702702702702703,0.6756756756756757
initial_400,open_drawer,9,0,google_robot_open_drawer__seed009__initial,both_fail,0,0,0.75,raw,37,0.8974358974358975,0.9459459459459459,2,2,9,0.16216216216216217,0.4594594594594595
initial_400,open_drawer,9,0,google_robot_open_drawer__seed009__initial,both_fail,0,0,0.75,corners,37,0.8974358974358975,0.9459459459459459,2,2,9,0.16216216216216217,0.4594594594594595
initial_400,open_drawer,9,0,google_robot_open_drawer__seed009__initial,both_fail,0,0,0.75,gaussian,37,0.7619047619047619,0.8648648648648649,5,5,2,0.0,0.7027027027027027
initial_400,open_drawer,9,0,google_robot_open_drawer__seed009__initial,both_fail,0,0,0.75,both,37,0.7619047619047619,0.8648648648648649,5,5,2,0.0,0.7027027027027027
initial_400,open_drawer,9,0,google_robot_open_drawer__seed009__initial,both_fail,0,0,0.5,raw,37,0.85,0.918918918918919,3,3,11,0.21621621621621623,0.4594594594594595
initial_400,open_drawer,9,0,google_robot_open_drawer__seed009__initial,both_fail,0,0,0.5,corners,37,0.85,0.918918918918919,3,3,11,0.21621621621621623,0.4594594594594595
initial_400,open_drawer,9,0,google_robot_open_drawer__seed009__initial,both_fail,0,0,0.5,gaussian,37,0.7209302325581395,0.8378378378378378,6,6,3,0.0,0.7027027027027027
initial_400,open_drawer,9,0,google_robot_open_drawer__seed009__initial,both_fail,0,0,0.5,both,37,0.7209302325581395,0.8378378378378378,6,6,3,0.0,0.7027027027027027
initial_400,open_drawer,10,0,google_robot_open_drawer__seed010__initial,l11_win,1,0,1.0,raw,52,1.0,1.0,0,0,6,0.038461538461538464,0.5576923076923077
initial_400,open_drawer,10,0,google_robot_open_drawer__seed010__initial,l11_win,1,0,1.0,corners,52,0.9622641509433962,0.9807692307692307,1,1,6,0.057692307692307696,0.5769230769230769
initial_400,open_drawer,10,0,google_robot_open_drawer__seed010__initial,l11_win,1,0,1.0,gaussian,52,0.8909090909090909,0.9423076923076923,3,3,5,0.019230769230769232,0.5576923076923077
initial_400,open_drawer,10,0,google_robot_open_drawer__seed010__initial,l11_win,1,0,1.0,both,52,0.8571428571428571,0.9230769230769231,4,4,4,0.019230769230769232,0.5961538461538461
initial_400,open_drawer,10,0,google_robot_open_drawer__seed010__initial,l11_win,1,0,0.9,raw,52,0.8909090909090909,0.9423076923076923,3,3,6,0.038461538461538464,0.5576923076923077
initial_400,open_drawer,10,0,google_robot_open_drawer__seed010__initial,l11_win,1,0,0.9,corners,52,0.8909090909090909,0.9423076923076923,3,3,6,0.057692307692307696,0.5769230769230769
initial_400,open_drawer,10,0,google_robot_open_drawer__seed010__initial,l11_win,1,0,0.9,gaussian,52,0.8909090909090909,0.9423076923076923,3,3,5,0.019230769230769232,0.5576923076923077
initial_400,open_drawer,10,0,google_robot_open_drawer__seed010__initial,l11_win,1,0,0.9,both,52,0.8571428571428571,0.9230769230769231,4,4,4,0.019230769230769232,0.5961538461538461
initial_400,open_drawer,10,0,google_robot_open_drawer__seed010__initial,l11_win,1,0,0.75,raw,52,0.8571428571428571,0.9230769230769231,4,4,7,0.057692307692307696,0.5384615384615384
initial_400,open_drawer,10,0,google_robot_open_drawer__seed010__initial,l11_win,1,0,0.75,corners,52,0.8245614035087719,0.9038461538461539,5,5,7,0.07692307692307693,0.5576923076923077
initial_400,open_drawer,10,0,google_robot_open_drawer__seed010__initial,l11_win,1,0,0.75,gaussian,52,0.8245614035087719,0.9038461538461539,5,5,4,0.0,0.5769230769230769
initial_400,open_drawer,10,0,google_robot_open_drawer__seed010__initial,l11_win,1,0,0.75,both,52,0.8245614035087719,0.9038461538461539,5,5,3,0.0,0.5961538461538461
initial_400,open_drawer,10,0,google_robot_open_drawer__seed010__initial,l11_win,1,0,0.5,raw,52,0.7931034482758621,0.8846153846153846,6,6,8,0.07692307692307693,0.5192307692307693
initial_400,open_drawer,10,0,google_robot_open_drawer__seed010__initial,l11_win,1,0,0.5,corners,52,0.7931034482758621,0.8846153846153846,6,6,8,0.09615384615384616,0.5384615384615384
initial_400,open_drawer,10,0,google_robot_open_drawer__seed010__initial,l11_win,1,0,0.5,gaussian,52,0.7627118644067796,0.8653846153846154,7,7,4,0.0,0.5576923076923077
initial_400,open_drawer,10,0,google_robot_open_drawer__seed010__initial,l11_win,1,0,0.5,both,52,0.7627118644067796,0.8653846153846154,7,7,4,0.019230769230769232,0.5769230769230769
initial_400,open_drawer,11,0,google_robot_open_drawer__seed011__initial,l11_win,1,0,1.0,raw,54,1.0,1.0,0,0,8,0.09259259259259259,0.8333333333333334
initial_400,open_drawer,11,0,google_robot_open_drawer__seed011__initial,l11_win,1,0,1.0,corners,54,0.9285714285714286,0.9629629629629629,2,2,7,0.07407407407407407,0.8518518518518519
initial_400,open_drawer,11,0,google_robot_open_drawer__seed011__initial,l11_win,1,0,1.0,gaussian,54,0.8,0.8888888888888888,6,6,4,0.05555555555555555,0.9444444444444444
initial_400,open_drawer,11,0,google_robot_open_drawer__seed011__initial,l11_win,1,0,1.0,both,54,0.8,0.8888888888888888,6,6,4,0.05555555555555555,0.9444444444444444
initial_400,open_drawer,11,0,google_robot_open_drawer__seed011__initial,l11_win,1,0,0.9,raw,54,0.9636363636363636,0.9814814814814815,1,1,8,0.07407407407407407,0.8148148148148148
initial_400,open_drawer,11,0,google_robot_open_drawer__seed011__initial,l11_win,1,0,0.9,corners,54,0.9285714285714286,0.9629629629629629,2,2,7,0.07407407407407407,0.8518518518518519
initial_400,open_drawer,11,0,google_robot_open_drawer__seed011__initial,l11_win,1,0,0.9,gaussian,54,0.8620689655172413,0.9259259259259259,4,4,6,0.09259259259259259,0.9074074074074074
initial_400,open_drawer,11,0,google_robot_open_drawer__seed011__initial,l11_win,1,0,0.9,both,54,0.8,0.8888888888888888,6,6,3,0.018518518518518517,0.9259259259259259
initial_400,open_drawer,11,0,google_robot_open_drawer__seed011__initial,l11_win,1,0,0.75,raw,54,0.9285714285714286,0.9629629629629629,2,2,8,0.07407407407407407,0.7962962962962963
initial_400,open_drawer,11,0,google_robot_open_drawer__seed011__initial,l11_win,1,0,0.75,corners,54,0.8947368421052632,0.9444444444444444,3,3,7,0.05555555555555555,0.8148148148148148
initial_400,open_drawer,11,0,google_robot_open_drawer__seed011__initial,l11_win,1,0,0.75,gaussian,54,0.8620689655172413,0.9259259259259259,4,4,5,0.05555555555555555,0.9074074074074074
initial_400,open_drawer,11,0,google_robot_open_drawer__seed011__initial,l11_win,1,0,0.75,both,54,0.8,0.8888888888888888,6,6,3,0.018518518518518517,0.9259259259259259
initial_400,open_drawer,11,0,google_robot_open_drawer__seed011__initial,l11_win,1,0,0.5,raw,54,0.8620689655172413,0.9259259259259259,4,4,9,0.09259259259259259,0.7592592592592593
initial_400,open_drawer,11,0,google_robot_open_drawer__seed011__initial,l11_win,1,0,0.5,corners,54,0.8620689655172413,0.9259259259259259,4,4,8,0.07407407407407407,0.7962962962962963
initial_400,open_drawer,11,0,google_robot_open_drawer__seed011__initial,l11_win,1,0,0.5,gaussian,54,0.8305084745762712,0.9074074074074074,5,5,6,0.07407407407407407,0.8888888888888888
initial_400,open_drawer,11,0,google_robot_open_drawer__seed011__initial,l11_win,1,0,0.5,both,54,0.7704918032786885,0.8703703703703703,7,7,5,0.05555555555555555,0.9074074074074074
initial_400,open_drawer,12,0,google_robot_open_drawer__seed012__initial,both_fail,0,0,1.0,raw,23,1.0,1.0,0,0,5,0.13043478260869565,0.5652173913043478
initial_400,open_drawer,12,0,google_robot_open_drawer__seed012__initial,both_fail,0,0,1.0,corners,23,1.0,1.0,0,0,5,0.13043478260869565,0.5652173913043478
initial_400,open_drawer,12,0,google_robot_open_drawer__seed012__initial,both_fail,0,0,1.0,gaussian,23,0.7037037037037037,0.8260869565217391,4,4,2,0.0,0.6956521739130435
initial_400,open_drawer,12,0,google_robot_open_drawer__seed012__initial,both_fail,0,0,1.0,both,23,0.7037037037037037,0.8260869565217391,4,4,2,0.0,0.6956521739130435
initial_400,open_drawer,12,0,google_robot_open_drawer__seed012__initial,both_fail,0,0,0.9,raw,23,0.9166666666666666,0.9565217391304348,1,1,3,0.043478260869565216,0.6521739130434783
initial_400,open_drawer,12,0,google_robot_open_drawer__seed012__initial,both_fail,0,0,0.9,corners,23,0.9166666666666666,0.9565217391304348,1,1,3,0.043478260869565216,0.6521739130434783
initial_400,open_drawer,12,0,google_robot_open_drawer__seed012__initial,both_fail,0,0,0.9,gaussian,23,0.7037037037037037,0.8260869565217391,4,4,2,0.0,0.6956521739130435
initial_400,open_drawer,12,0,google_robot_open_drawer__seed012__initial,both_fail,0,0,0.9,both,23,0.7037037037037037,0.8260869565217391,4,4,2,0.0,0.6956521739130435
initial_400,open_drawer,12,0,google_robot_open_drawer__seed012__initial,both_fail,0,0,0.75,raw,23,0.9166666666666666,0.9565217391304348,1,1,3,0.043478260869565216,0.6521739130434783
initial_400,open_drawer,12,0,google_robot_open_drawer__seed012__initial,both_fail,0,0,0.75,corners,23,0.9166666666666666,0.9565217391304348,1,1,3,0.043478260869565216,0.6521739130434783
initial_400,open_drawer,12,0,google_robot_open_drawer__seed012__initial,both_fail,0,0,0.75,gaussian,23,0.7037037037037037,0.8260869565217391,4,4,2,0.0,0.6956521739130435
initial_400,open_drawer,12,0,google_robot_open_drawer__seed012__initial,both_fail,0,0,0.75,both,23,0.7037037037037037,0.8260869565217391,4,4,2,0.0,0.6956521739130435
initial_400,open_drawer,12,0,google_robot_open_drawer__seed012__initial,both_fail,0,0,0.5,raw,23,0.84,0.9130434782608695,2,2,4,0.08695652173913043,0.6521739130434783
initial_400,open_drawer,12,0,google_robot_open_drawer__seed012__initial,both_fail,0,0,0.5,corners,23,0.84,0.9130434782608695,2,2,4,0.08695652173913043,0.6521739130434783
initial_400,open_drawer,12,0,google_robot_open_drawer__seed012__initial,both_fail,0,0,0.5,gaussian,23,0.7037037037037037,0.8260869565217391,4,4,2,0.0,0.6956521739130435
initial_400,open_drawer,12,0,google_robot_open_drawer__seed012__initial,both_fail,0,0,0.5,both,23,0.7037037037037037,0.8260869565217391,4,4,2,0.0,0.6956521739130435
initial_400,open_drawer,13,0,google_robot_open_drawer__seed013__initial,sparse_win,0,1,1.0,raw,22,1.0,1.0,0,0,4,0.045454545454545456,0.6818181818181818
initial_400,open_drawer,13,0,google_robot_open_drawer__seed013__initial,sparse_win,0,1,1.0,corners,22,1.0,1.0,0,0,4,0.045454545454545456,0.6818181818181818
initial_400,open_drawer,13,0,google_robot_open_drawer__seed013__initial,sparse_win,0,1,1.0,gaussian,22,0.6923076923076923,0.8181818181818182,4,4,2,0.0,0.8636363636363636
initial_400,open_drawer,13,0,google_robot_open_drawer__seed013__initial,sparse_win,0,1,1.0,both,22,0.6923076923076923,0.8181818181818182,4,4,2,0.0,0.8636363636363636
initial_400,open_drawer,13,0,google_robot_open_drawer__seed013__initial,sparse_win,0,1,0.9,raw,22,1.0,1.0,0,0,4,0.045454545454545456,0.6818181818181818
initial_400,open_drawer,13,0,google_robot_open_drawer__seed013__initial,sparse_win,0,1,0.9,corners,22,1.0,1.0,0,0,4,0.045454545454545456,0.6818181818181818
initial_400,open_drawer,13,0,google_robot_open_drawer__seed013__initial,sparse_win,0,1,0.9,gaussian,22,0.6923076923076923,0.8181818181818182,4,4,2,0.0,0.8636363636363636
initial_400,open_drawer,13,0,google_robot_open_drawer__seed013__initial,sparse_win,0,1,0.9,both,22,0.6923076923076923,0.8181818181818182,4,4,2,0.0,0.8636363636363636
initial_400,open_drawer,13,0,google_robot_open_drawer__seed013__initial,sparse_win,0,1,0.75,raw,22,0.8333333333333334,0.9090909090909091,2,2,4,0.09090909090909091,0.7272727272727273
initial_400,open_drawer,13,0,google_robot_open_drawer__seed013__initial,sparse_win,0,1,0.75,corners,22,0.8333333333333334,0.9090909090909091,2,2,4,0.09090909090909091,0.7272727272727273
initial_400,open_drawer,13,0,google_robot_open_drawer__seed013__initial,sparse_win,0,1,0.75,gaussian,22,0.6923076923076923,0.8181818181818182,4,4,2,0.0,0.8181818181818182
initial_400,open_drawer,13,0,google_robot_open_drawer__seed013__initial,sparse_win,0,1,0.75,both,22,0.6923076923076923,0.8181818181818182,4,4,2,0.0,0.8181818181818182
initial_400,open_drawer,13,0,google_robot_open_drawer__seed013__initial,sparse_win,0,1,0.5,raw,22,0.76,0.8636363636363636,3,3,5,0.13636363636363635,0.6818181818181818
initial_400,open_drawer,13,0,google_robot_open_drawer__seed013__initial,sparse_win,0,1,0.5,corners,22,0.76,0.8636363636363636,3,3,5,0.13636363636363635,0.6818181818181818
initial_400,open_drawer,13,0,google_robot_open_drawer__seed013__initial,sparse_win,0,1,0.5,gaussian,22,0.6296296296296297,0.7727272727272727,5,5,2,0.0,0.8181818181818182
initial_400,open_drawer,13,0,google_robot_open_drawer__seed013__initial,sparse_win,0,1,0.5,both,22,0.6296296296296297,0.7727272727272727,5,5,2,0.0,0.8181818181818182
initial_400,open_drawer,14,0,google_robot_open_drawer__seed014__initial,both_success,1,1,1.0,raw,37,1.0,1.0,0,0,13,0.24324324324324326,0.3783783783783784
initial_400,open_drawer,14,0,google_robot_open_drawer__seed014__initial,both_success,1,1,1.0,corners,37,0.9473684210526315,0.972972972972973,1,1,12,0.21621621621621623,0.43243243243243246
initial_400,open_drawer,14,0,google_robot_open_drawer__seed014__initial,both_success,1,1,1.0,gaussian,37,0.6818181818181818,0.8108108108108109,7,7,5,0.02702702702702703,0.5135135135135135
initial_400,open_drawer,14,0,google_robot_open_drawer__seed014__initial,both_success,1,1,1.0,both,37,0.6818181818181818,0.8108108108108109,7,7,6,0.08108108108108109,0.5135135135135135
initial_400,open_drawer,14,0,google_robot_open_drawer__seed014__initial,both_success,1,1,0.9,raw,37,0.9473684210526315,0.972972972972973,1,1,11,0.1891891891891892,0.43243243243243246
initial_400,open_drawer,14,0,google_robot_open_drawer__seed014__initial,both_success,1,1,0.9,corners,37,0.8974358974358975,0.9459459459459459,2,2,11,0.1891891891891892,0.4594594594594595
initial_400,open_drawer,14,0,google_robot_open_drawer__seed014__initial,both_success,1,1,0.9,gaussian,37,0.7209302325581395,0.8378378378378378,6,6,5,0.05405405405405406,0.5675675675675675
initial_400,open_drawer,14,0,google_robot_open_drawer__seed014__initial,both_success,1,1,0.9,both,37,0.6818181818181818,0.8108108108108109,7,7,5,0.08108108108108109,0.5675675675675675
initial_400,open_drawer,14,0,google_robot_open_drawer__seed014__initial,both_success,1,1,0.75,raw,37,0.8048780487804879,0.8918918918918919,4,4,9,0.16216216216216217,0.43243243243243246
initial_400,open_drawer,14,0,google_robot_open_drawer__seed014__initial,both_success,1,1,0.75,corners,37,0.8048780487804879,0.8918918918918919,4,4,10,0.1891891891891892,0.43243243243243246
initial_400,open_drawer,14,0,google_robot_open_drawer__seed014__initial,both_success,1,1,0.75,gaussian,37,0.7209302325581395,0.8378378378378378,6,6,5,0.05405405405405406,0.5675675675675675
initial_400,open_drawer,14,0,google_robot_open_drawer__seed014__initial,both_success,1,1,0.75,both,37,0.6818181818181818,0.8108108108108109,7,7,5,0.08108108108108109,0.5945945945945946
initial_400,open_drawer,14,0,google_robot_open_drawer__seed014__initial,both_success,1,1,0.5,raw,37,0.7209302325581395,0.8378378378378378,6,6,8,0.13513513513513514,0.4864864864864865
initial_400,open_drawer,14,0,google_robot_open_drawer__seed014__initial,both_success,1,1,0.5,corners,37,0.7209302325581395,0.8378378378378378,6,6,8,0.13513513513513514,0.4864864864864865
initial_400,open_drawer,14,0,google_robot_open_drawer__seed014__initial,both_success,1,1,0.5,gaussian,37,0.6818181818181818,0.8108108108108109,7,7,5,0.05405405405405406,0.5675675675675675
initial_400,open_drawer,14,0,google_robot_open_drawer__seed014__initial,both_success,1,1,0.5,both,37,0.6818181818181818,0.8108108108108109,7,7,6,0.10810810810810811,0.5675675675675675
initial_400,open_drawer,15,0,google_robot_open_drawer__seed015__initial,both_fail,0,0,1.0,raw,49,1.0,1.0,0,0,8,0.08163265306122448,0.4897959183673469
initial_400,open_drawer,15,0,google_robot_open_drawer__seed015__initial,both_fail,0,0,1.0,corners,49,0.96,0.9795918367346939,1,1,8,0.10204081632653061,0.5102040816326531
initial_400,open_drawer,15,0,google_robot_open_drawer__seed015__initial,both_fail,0,0,1.0,gaussian,49,0.7818181818181819,0.8775510204081632,6,6,3,0.0,0.6122448979591837
initial_400,open_drawer,15,0,google_robot_open_drawer__seed015__initial,both_fail,0,0,1.0,both,49,0.75,0.8571428571428571,7,7,3,0.02040816326530612,0.6122448979591837
initial_400,open_drawer,15,0,google_robot_open_drawer__seed015__initial,both_fail,0,0,0.9,raw,49,0.96,0.9795918367346939,1,1,8,0.08163265306122448,0.4897959183673469
initial_400,open_drawer,15,0,google_robot_open_drawer__seed015__initial,both_fail,0,0,0.9,corners,49,0.9215686274509803,0.9591836734693877,2,2,8,0.10204081632653061,0.4897959183673469
initial_400,open_drawer,15,0,google_robot_open_drawer__seed015__initial,both_fail,0,0,0.9,gaussian,49,0.7818181818181819,0.8775510204081632,6,6,3,0.0,0.6326530612244898
initial_400,open_drawer,15,0,google_robot_open_drawer__seed015__initial,both_fail,0,0,0.9,both,49,0.75,0.8571428571428571,7,7,3,0.02040816326530612,0.6326530612244898
initial_400,open_drawer,15,0,google_robot_open_drawer__seed015__initial,both_fail,0,0,0.75,raw,49,0.9215686274509803,0.9591836734693877,2,2,8,0.08163265306122448,0.46938775510204084
initial_400,open_drawer,15,0,google_robot_open_drawer__seed015__initial,both_fail,0,0,0.75,corners,49,0.8846153846153846,0.9387755102040817,3,3,8,0.10204081632653061,0.4897959183673469
initial_400,open_drawer,15,0,google_robot_open_drawer__seed015__initial,both_fail,0,0,0.75,gaussian,49,0.7192982456140351,0.8367346938775511,8,8,4,0.02040816326530612,0.5918367346938775
initial_400,open_drawer,15,0,google_robot_open_drawer__seed015__initial,both_fail,0,0,0.75,both,49,0.7192982456140351,0.8367346938775511,8,8,3,0.02040816326530612,0.6326530612244898
initial_400,open_drawer,15,0,google_robot_open_drawer__seed015__initial,both_fail,0,0,0.5,raw,49,0.7818181818181819,0.8775510204081632,6,6,8,0.10204081632653061,0.5510204081632653
initial_400,open_drawer,15,0,google_robot_open_drawer__seed015__initial,both_fail,0,0,0.5,corners,49,0.75,0.8571428571428571,7,7,9,0.14285714285714285,0.5510204081632653
initial_400,open_drawer,15,0,google_robot_open_drawer__seed015__initial,both_fail,0,0,0.5,gaussian,49,0.6610169491525424,0.7959183673469388,10,10,3,0.0,0.6122448979591837
initial_400,open_drawer,15,0,google_robot_open_drawer__seed015__initial,both_fail,0,0,0.5,both,49,0.6610169491525424,0.7959183673469388,10,10,4,0.04081632653061224,0.6122448979591837
initial_400,open_drawer,16,0,google_robot_open_drawer__seed016__initial,both_fail,0,0,1.0,raw,49,1.0,1.0,0,0,7,0.061224489795918366,0.5714285714285714
initial_400,open_drawer,16,0,google_robot_open_drawer__seed016__initial,both_fail,0,0,1.0,corners,49,0.96,0.9795918367346939,1,1,8,0.10204081632653061,0.5714285714285714
initial_400,open_drawer,16,0,google_robot_open_drawer__seed016__initial,both_fail,0,0,1.0,gaussian,49,0.8148148148148148,0.8979591836734694,5,5,3,0.0,0.673469387755102
initial_400,open_drawer,16,0,google_robot_open_drawer__seed016__initial,both_fail,0,0,1.0,both,49,0.7818181818181819,0.8775510204081632,6,6,3,0.02040816326530612,0.673469387755102
initial_400,open_drawer,16,0,google_robot_open_drawer__seed016__initial,both_fail,0,0,0.9,raw,49,0.96,0.9795918367346939,1,1,8,0.10204081632653061,0.5714285714285714
initial_400,open_drawer,16,0,google_robot_open_drawer__seed016__initial,both_fail,0,0,0.9,corners,49,0.96,0.9795918367346939,1,1,7,0.08163265306122448,0.5714285714285714
initial_400,open_drawer,16,0,google_robot_open_drawer__seed016__initial,both_fail,0,0,0.9,gaussian,49,0.8148148148148148,0.8979591836734694,5,5,3,0.0,0.6938775510204082
initial_400,open_drawer,16,0,google_robot_open_drawer__seed016__initial,both_fail,0,0,0.9,both,49,0.7818181818181819,0.8775510204081632,6,6,2,0.0,0.7142857142857143
initial_400,open_drawer,16,0,google_robot_open_drawer__seed016__initial,both_fail,0,0,0.75,raw,49,0.8846153846153846,0.9387755102040817,3,3,10,0.14285714285714285,0.5306122448979592
initial_400,open_drawer,16,0,google_robot_open_drawer__seed016__initial,both_fail,0,0,0.75,corners,49,0.8490566037735849,0.9183673469387755,4,4,9,0.14285714285714285,0.5714285714285714
initial_400,open_drawer,16,0,google_robot_open_drawer__seed016__initial,both_fail,0,0,0.75,gaussian,49,0.8148148148148148,0.8979591836734694,5,5,3,0.0,0.6938775510204082
