task,seed,stage,category,step,m,swap_count,historical_mask_jaccard,residual_cosine,action_l2,action_changed_dims,feature_norm_delta,residual_norm_delta,component_delta,isolated_ratio_delta,max_single_swap_action_l2,sum_single_swap_action_l2,interaction_only_action_change
move_near,85,middle,both_fail,40,45,1,0.5967741935483871,0.9980810615545493,0.0,0,0.3331756591796875,0.0231170654296875,-1,-0.04444444444444444,0.0,0.0,0
move_near,85,late,both_fail,70,72,1,0.5978260869565217,0.9921180447097394,0.0,0,-0.3215179443359375,0.2779541015625,-1,-0.027777777777777776,0.0,0.0,0
move_near,86,early,rescue,9,22,2,0.88,0.8974409730584382,0.012636302639456365,1,1.1356887817382812,3.5533599853515625,-1,0.0,0.012636302639456365,0.012636302639456365,0
move_near,86,middle,rescue,40,55,0,0.2727272727272727,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,86,late,rescue,70,13,2,0.6190476190476191,0.9787410470877798,0.0,0,2.3790283203125,0.608489990234375,1,0.15384615384615385,0.0,0.0,0
move_near,87,early,both_success,9,44,0,1.0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,87,middle,both_success,40,37,0,1.0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,87,late,both_success,70,71,0,0.38028169014084506,1.0000000000000002,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,88,early,harm,9,62,0,0.96875,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,88,middle,harm,40,86,0,0.9080459770114943,0.9999999999999999,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,88,late,harm,70,68,1,0.7204301075268817,0.9950620518057256,0.0,0,-1.2486572265625,0.4656524658203125,2,0.029411764705882346,0.0,0.0,0
move_near,89,early,both_fail,9,38,0,0.9487179487179487,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,89,middle,both_fail,40,50,0,0.74,0.9999999999999999,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,89,late,both_fail,70,41,0,0.7272727272727273,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,90,early,harm,9,46,0,1.0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,90,middle,harm,40,40,0,0.7674418604651163,0.9999999999999999,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,90,late,harm,70,58,0,0.20689655172413793,0.9999999999999999,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,91,early,rescue,9,30,2,1.0,0.9705327876677317,0.07749956031757244,1,2.791778564453125,0.8932647705078125,-4,-0.1,0.07945190160784446,0.15718764832901555,0
move_near,91,middle,rescue,40,58,1,0.43103448275862066,0.9863297663608305,0.011056764809524333,1,-1.414764404296875,-3.1557769775390625,0,0.0,0.011056764809524333,0.011056764809524333,0
move_near,91,late,rescue,70,51,0,0.7846153846153846,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,92,early,both_success,9,30,0,1.0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,92,middle,both_success,40,36,0,0.5625,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,92,late,both_success,70,34,0,0.8055555555555556,0.9999999999999999,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,93,early,both_fail,9,51,1,1.0,0.9779506012471837,0.0,0,-1.371734619140625,0.85235595703125,0,0.0,0.0,0.0,0
move_near,93,middle,both_fail,40,65,1,1.0,0.9958234578327105,0.0,0,-0.169891357421875,-0.8802337646484375,0,0.015384615384615385,0.0,0.0,0
move_near,93,late,both_fail,70,46,0,0.4946236559139785,1.0000000000000002,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,94,early,both_success,9,29,3,1.0,0.9039157061133798,0.0,0,2.671630859375,-7.43646240234375,-1,-0.034482758620689655,0.0,0.0,0
move_near,94,middle,both_success,40,71,0,0.8554216867469879,1.0000000000000002,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,94,late,both_success,70,53,1,0.3584905660377358,0.9723542519607112,0.014215840469388369,1,3.823516845703125,4.8220977783203125,0,0.0,0.014215840469388369,0.014215840469388369,0
move_near,95,early,harm,9,52,0,0.8253968253968254,0.9999999999999999,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,95,middle,harm,40,49,2,0.8431372549019608,0.9926839467684497,0.0,0,1.933441162109375,-0.0529327392578125,0,0.020408163265306117,0.0,0.0,0
move_near,95,late,harm,70,53,1,0.8545454545454545,0.9966425048621635,0.0,0,0.9375,0.9259490966796875,-2,-0.018867924528301883,0.0,0.0,0
move_near,96,early,rescue,9,22,2,0.88,0.8974409730584382,0.012636302639456365,1,1.1356887817382812,3.5533599853515625,-1,0.0,0.012636302639456365,0.012636302639456365,0
move_near,96,middle,rescue,40,55,0,0.2727272727272727,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,96,late,rescue,70,13,2,0.6190476190476191,0.9787410470877798,0.0,0,2.3790283203125,0.608489990234375,1,0.15384615384615385,0.0,0.0,0
move_near,97,early,both_success,9,26,1,0.4406779661016949,0.9039231848795555,0.0,0,-1.577239990234375,1.0130767822265625,0,0.0,0.0,0.0,0
move_near,97,middle,both_success,40,20,0,0.6666666666666666,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,97,late,both_success,70,51,1,0.6891891891891891,0.9983496298685546,0.0,0,2.796844482421875,-0.176055908203125,0,0.019607843137254888,0.0,0.0,0
move_near,98,early,both_success,9,43,2,1.0,0.9807331856369775,0.03330315576113907,1,0.88177490234375,2.609344482421875,-1,-0.023255813953488372,0.03330315576113907,0.03330315576113907,0
move_near,98,middle,both_success,40,31,2,0.5483870967741935,0.8299225858576942,0.051743156522200635,3,-1.734619140625,12.468795776367188,1,0.03225806451612903,0.051743156522200635,0.10348631304440127,0
move_near,98,late,both_success,70,41,0,0.7735849056603774,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
move_near,99,early,both_fail,9,34,3,1.0,0.9657417156246776,0.0046679832023732715,1,0.0229339599609375,2.4321441650390625,0,0.02941176470588236,0.0046679832023732715,0.0046679832023732715,0
move_near,99,middle,both_fail,40,26,2,0.9629629629629629,0.5746716945212261,0.07739735366667014,1,11.874801635742188,18.512802124023438,-1,-0.038461538461538464,0.07739735366667014,0.1263630263945635,0
move_near,99,late,both_fail,70,13,1,0.8571428571428571,0.9658012525146145,0.0,0,0.623565673828125,-0.123138427734375,0,0.0,0.0,0.0,0
open_drawer,0,early,both_fail,13,33,2,0.8918918918918919,0.9612147865890238,0.05904728405148374,1,-1.4448699951171875,-8.590118408203125,2,0.030303030303030304,0.0,0.0,1
open_drawer,0,middle,both_fail,56,43,0,0.9534883720930233,1.0000000000000002,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,0,late,both_fail,99,42,1,0.9333333333333333,0.9753770973800486,0.0,0,0.7105712890625,0.55487060546875,0,0.0,0.0,0.0,0
open_drawer,1,early,harm,13,30,1,0.5333333333333333,0.9774333021113226,0.0,0,0.7650909423828125,-1.3549346923828125,-1,-0.033333333333333354,0.0,0.0,0
open_drawer,1,middle,harm,56,5,0,0.6666666666666666,0.9999999999999999,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,1,late,harm,99,5,0,0.1388888888888889,0.9999999999999998,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,2,early,harm,13,41,3,0.6097560975609756,0.872905625015354,0.08876287485600193,4,-1.1553497314453125,17.171707153320312,-1,-0.024390243902439032,0.04955510576412168,0.10045934774476149,0
open_drawer,2,middle,harm,56,24,1,0.5333333333333333,0.9877669856169893,0.0,0,-0.44130706787109375,-6.464508056640625,1,0.04166666666666666,0.0,0.0,0
open_drawer,2,late,harm,99,10,0,0.4166666666666667,0.9999999999999998,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,3,early,both_fail,13,14,2,0.8666666666666667,0.9910282469661302,0.02119291730254308,1,-8.598342895507812,-1.2286376953125,0,0.14285714285714285,0.02119291730254308,0.027511068622271234,0
open_drawer,3,middle,both_fail,56,4,0,0.13793103448275862,0.9999999999999999,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,3,late,both_fail,99,4,0,0.13793103448275862,0.9999999999999999,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,4,early,both_fail,13,47,3,0.723404255319149,0.9746445742365775,0.16223395922156456,3,2.2551422119140625,-1.251800537109375,-1,-0.021276595744680847,0.081786475913626,0.2095533649826731,0
open_drawer,4,middle,both_fail,56,53,0,0.6415094339622641,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,4,late,both_fail,99,43,1,0.6785714285714286,0.9985031481131068,0.0,0,-2.8885650634765625,0.09552001953125,1,0.023255813953488372,0.0,0.0,0
open_drawer,5,early,both_fail,13,12,1,0.5454545454545454,0.5913679664757688,0.151141655191931,3,-3.7204666137695312,-44.885414123535156,0,0.08333333333333333,0.151141655191931,0.151141655191931,0
open_drawer,5,middle,both_fail,56,32,1,0.6585365853658537,0.992321257030301,0.0,0,0.5273284912109375,0.0576019287109375,-2,-0.03125,0.0,0.0,0
open_drawer,5,late,both_fail,99,23,0,0.31666666666666665,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,6,early,both_success,13,51,1,0.9622641509433962,0.9754368261788058,0.1848617165810575,2,2.314544677734375,4.2983245849609375,0,0.0,0.1848617165810575,0.1848617165810575,0
open_drawer,6,middle,both_success,56,29,1,0.8709677419354839,0.9574961040138699,0.0,0,-7.6688079833984375,-1.8176727294921875,1,0.034482758620689655,0.0,0.0,0
open_drawer,6,late,both_success,99,40,0,0.8048780487804879,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,7,early,harm,13,65,1,0.9696969696969697,0.9882345307049837,0.0,0,-1.9758148193359375,2.30145263671875,1,0.015384615384615385,0.0,0.0,0
open_drawer,7,middle,harm,56,34,1,0.4857142857142857,0.9978938954395769,0.0,0,-0.8582916259765625,0.7475738525390625,2,0.0,0.0,0.0,0
open_drawer,7,late,harm,99,22,0,0.5,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,8,early,both_fail,13,70,1,1.0,0.9940932516617652,0.0,0,-1.249176025390625,-1.6229248046875,1,0.01428571428571429,0.0,0.0,0
open_drawer,8,middle,both_fail,56,47,0,0.9183673469387755,0.9999999999999999,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,8,late,both_fail,99,48,1,0.9591836734693877,0.959725619677637,0.0,0,1.3911895751953125,5.717315673828125,1,0.0,0.0,0.0,0
open_drawer,9,early,both_fail,13,4,0,0.09523809523809523,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,9,middle,both_fail,56,4,0,1.0,0.9999999999999999,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,9,late,both_fail,99,39,2,0.6585365853658537,0.9929339322397526,0.0,0,0.55084228515625,-1.17657470703125,-2,-0.051282051282051266,0.0,0.0,0
open_drawer,10,early,both_success,13,35,1,0.5142857142857142,0.9813157101652341,0.042354188778821134,1,3.2537841796875,3.3827362060546875,0,0.0,0.042354188778821134,0.042354188778821134,0
open_drawer,10,middle,both_success,56,21,2,0.42857142857142855,0.7199322029633611,0.05577435827719032,2,8.709442138671875,21.905685424804688,-1,-0.047619047619047616,0.021820235074341325,0.021820235074341325,0
open_drawer,10,late,both_success,99,18,1,0.7727272727272727,0.9839383830647799,0.0,0,-1.2799911499023438,-0.91766357421875,0,0.0,0.0,0.0,0
open_drawer,11,early,both_success,13,50,1,0.9607843137254902,0.9967780733693229,0.0,0,0.9461822509765625,0.711883544921875,0,0.02,0.0,0.0,0
open_drawer,11,middle,both_success,56,55,0,0.1774193548387097,0.9999999999999998,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,11,late,both_success,99,55,0,0.3088235294117647,0.9999999999999998,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,12,early,both_fail,13,49,1,1.0,0.9987124066553031,0.0,0,0.839752197265625,-1.2161865234375,0,0.020408163265306117,0.0,0.0,0
open_drawer,12,middle,both_fail,56,46,0,0.8679245283018868,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,12,late,both_fail,99,46,0,0.8679245283018868,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,13,early,rescue,13,49,2,0.98,0.935594532087574,0.06630929897019412,2,-8.39471435546875,-8.2178955078125,1,0.020408163265306124,0.1790456265248805,0.249935446681841,0
open_drawer,13,middle,rescue,56,50,0,0.8867924528301887,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,13,late,rescue,99,50,0,0.9056603773584906,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,14,early,harm,13,65,1,0.9696969696969697,0.9882345307049837,0.0,0,-1.9758148193359375,2.30145263671875,1,0.015384615384615385,0.0,0.0,0
open_drawer,14,middle,harm,56,34,1,0.4857142857142857,0.9978938954395769,0.0,0,-0.8582916259765625,0.7475738525390625,2,0.0,0.0,0.0,0
open_drawer,14,late,harm,99,22,0,0.5,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,15,early,both_fail,13,33,2,0.8918918918918919,0.9612147865890238,0.05904728405148374,1,-1.4448699951171875,-8.590118408203125,2,0.030303030303030304,0.0,0.0,1
open_drawer,15,middle,both_fail,56,43,0,0.9534883720930233,1.0000000000000002,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,15,late,both_fail,99,42,1,0.9333333333333333,0.9753770973800486,0.0,0,0.7105712890625,0.55487060546875,0,0.0,0.0,0.0,0
open_drawer,16,early,both_fail,13,44,2,0.9565217391304348,0.9558634223703405,0.0,0,-0.3296051025390625,-4.6802978515625,0,0.0,0.04580659706802931,0.04580659706802931,0
open_drawer,16,middle,both_fail,56,38,0,0.9736842105263158,0.9999999999999999,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,16,late,both_fail,99,41,1,1.0,0.9959667341526928,0.009335966404746543,1,-0.6580810546875,-0.546539306640625,-2,-0.024390243902439032,0.009335966404746543,0.009335966404746543,0
open_drawer,17,early,both_success,13,58,0,0.896551724137931,1.0000000000000002,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,17,middle,both_success,56,26,2,0.4642857142857143,0.9379127926531916,0.034749832258504976,1,1.2773895263671875,8.524444580078125,-1,-0.038461538461538464,0.0,0.0,1
open_drawer,17,late,both_success,99,60,0,0.6714285714285714,0.9999999999999999,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,18,early,both_success,13,51,1,0.9622641509433962,0.9754368261788058,0.1848617165810575,2,2.314544677734375,4.2983245849609375,0,0.0,0.1848617165810575,0.1848617165810575,0
open_drawer,18,middle,both_success,56,29,1,0.8709677419354839,0.9574961040138699,0.0,0,-7.6688079833984375,-1.8176727294921875,1,0.034482758620689655,0.0,0.0,0
open_drawer,18,late,both_success,99,40,0,0.8048780487804879,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,19,early,both_fail,13,4,1,0.14285714285714285,0.7647858274534411,0.09688190766876814,1,-1.1786537170410156,-31.249053955078125,0,0.0,0.09688190766876814,0.09688190766876814,0
open_drawer,19,middle,both_fail,56,40,0,0.975609756097561,0.9999999999999999,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,19,late,both_fail,99,36,1,0.8571428571428571,0.9806764677920774,0.0,0,0.3160552978515625,-2.2012176513671875,0,0.0,0.0,0.0,0
open_drawer,20,early,harm,13,42,0,0.9761904761904762,0.9999999999999999,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,20,middle,harm,56,52,2,0.8490566037735849,0.9875716072190638,0.0,0,1.740081787109375,-0.98724365234375,1,-0.019230769230769232,0.0,0.0,0
open_drawer,20,late,harm,99,52,1,0.7222222222222222,0.9989506952175254,0.0,0,0.2093963623046875,1.0731048583984375,1,0.019230769230769232,0.0,0.0,0
open_drawer,21,early,rescue,13,35,1,0.9722222222222222,0.9707430909214072,0.0,0,-2.5458221435546875,-5.121124267578125,0,0.0,0.0,0.0,0
open_drawer,21,middle,rescue,56,5,0,1.0,1.0000000000000002,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,21,late,rescue,99,5,0,1.0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,22,early,both_success,13,51,1,1.0,0.9515207000870303,0.0,0,-2.6151580810546875,-1.2823486328125,0,0.0,0.0,0.0,0
open_drawer,22,middle,both_success,56,54,0,0.75,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,22,late,both_success,99,24,0,0.4583333333333333,0.9999999999999998,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,23,early,both_fail,13,13,2,0.40625,0.9822881108465973,0.0,0,-0.758575439453125,1.9598388671875,-4,-0.23076923076923073,0.01263630263945642,0.01263630263945642,0
open_drawer,23,middle,both_fail,56,5,0,0.19230769230769232,0.9999999999999998,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,23,late,both_fail,99,5,0,0.14705882352941177,1.0000000000000002,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,24,early,both_success,13,51,1,0.9622641509433962,0.9754368261788058,0.1848617165810575,2,2.314544677734375,4.2983245849609375,0,0.0,0.1848617165810575,0.1848617165810575,0
open_drawer,24,middle,both_success,56,29,1,0.8709677419354839,0.9574961040138699,0.0,0,-7.6688079833984375,-1.8176727294921875,1,0.034482758620689655,0.0,0.0,0
open_drawer,24,late,both_success,99,40,0,0.8048780487804879,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,25,early,harm,13,65,1,0.9696969696969697,0.9882345307049837,0.0,0,-1.9758148193359375,2.30145263671875,1,0.015384615384615385,0.0,0.0,0
open_drawer,25,middle,harm,56,34,1,0.4857142857142857,0.9978938954395769,0.0,0,-0.8582916259765625,0.7475738525390625,2,0.0,0.0,0.0,0
open_drawer,25,late,harm,99,22,0,0.5,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,26,early,rescue,13,42,0,0.7777777777777778,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,26,middle,rescue,56,40,0,0.975,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,26,late,rescue,99,41,3,0.6607142857142857,0.9544503101759507,0.07749956031757238,1,-0.2916107177734375,-4.751708984375,-2,-0.02439024390243902,0.01579537829932043,0.01579537829932043,0
open_drawer,27,early,both_fail,13,19,2,0.9,0.8401463156309178,0.04434584042254608,1,-1.623138427734375,19.470077514648438,0,0.0,0.04434584042254608,0.04434584042254608,0
open_drawer,27,middle,both_fail,56,29,0,0.9666666666666667,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,27,late,both_fail,99,24,1,1.0,0.9668736360522922,0.0,0,-1.4383621215820312,-5.62890625,0,0.0,0.0,0.0,0
open_drawer,28,early,both_fail,13,4,1,0.14285714285714285,0.7647858274534411,0.09688190766876814,1,-1.1786537170410156,-31.249053955078125,0,0.0,0.09688190766876814,0.09688190766876814,0
open_drawer,28,middle,both_fail,56,40,0,0.975609756097561,0.9999999999999999,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,28,late,both_fail,99,36,1,0.8571428571428571,0.9806764677920774,0.0,0,0.3160552978515625,-2.2012176513671875,0,0.0,0.0,0.0,0
open_drawer,29,early,both_success,13,52,0,1.0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,29,middle,both_success,56,24,0,0.5106382978723404,0.9999999999999999,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,29,late,both_success,99,21,0,0.46153846153846156,1.0000000000000002,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,30,early,both_fail,13,44,2,0.9565217391304348,0.9558634223703405,0.0,0,-0.3296051025390625,-4.6802978515625,0,0.0,0.04580659706802931,0.04580659706802931,0
open_drawer,30,middle,both_fail,56,38,0,0.9736842105263158,0.9999999999999999,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,30,late,both_fail,99,41,1,1.0,0.9959667341526928,0.009335966404746543,1,-0.6580810546875,-0.546539306640625,-2,-0.024390243902439032,0.009335966404746543,0.009335966404746543,0
open_drawer,31,early,both_success,13,34,0,1.0,1.0000000000000002,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,31,middle,both_success,56,44,0,0.5957446808510638,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,31,late,both_success,99,34,2,0.2857142857142857,0.9851858629569611,0.0,0,-1.5434722900390625,-5.594024658203125,-1,-0.029411764705882346,0.0,0.0,0
open_drawer,32,early,both_success,13,52,0,0.6730769230769231,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,32,middle,both_success,56,39,1,0.782608695652174,0.9878951355554864,0.0,0,2.80572509765625,4.9730987548828125,0,0.025641025641025633,0.0,0.0,0
open_drawer,32,late,both_success,99,50,0,0.3333333333333333,0.9999999999999999,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,33,early,both_success,13,51,1,1.0,0.997037460358434,0.016337941208306478,1,-1.223297119140625,-2.041900634765625,0,0.0,0.016337941208306478,0.016337941208306478,0
open_drawer,33,middle,both_success,56,35,0,0.8157894736842105,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,33,late,both_success,99,20,1,0.2833333333333333,0.9397244017226322,0.0,0,1.6012649536132812,3.14776611328125,0,0.0,0.0,0.0,0
open_drawer,34,early,both_fail,13,48,1,0.8571428571428571,0.9890231639379333,0.0070019748035598794,1,4.43597412109375,3.065826416015625,0,0.0,0.0070019748035598794,0.0070019748035598794,0
open_drawer,34,middle,both_fail,56,38,0,0.6607142857142857,1.0000000000000002,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,34,late,both_fail,99,23,1,0.42424242424242425,0.9487773159761314,0.23312209032797326,1,-0.9093551635742188,-3.949981689453125,-1,-0.043478260869565216,0.23312209032797326,0.23312209032797326,0
open_drawer,35,early,harm,13,32,1,1.0,0.9942520044656108,0.0,0,-4.6436920166015625,0.3140869140625,0,0.0,0.0,0.0,0
open_drawer,35,middle,harm,56,5,0,0.6666666666666666,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,35,late,harm,99,28,1,0.6052631578947368,0.9904291638251158,0.0,0,0.3547821044921875,-1.76971435546875,0,0.0,0.0,0.0,0
open_drawer,36,early,harm,13,39,1,0.975,0.9825044158979294,0.009477226979592301,1,-0.2296295166015625,-3.4665374755859375,0,0.0,0.009477226979592301,0.009477226979592301,0
open_drawer,36,middle,harm,56,38,1,1.0,0.967960829866561,0.0,0,-1.8350067138671875,1.01708984375,0,0.0,0.0,0.0,0
open_drawer,36,late,harm,99,41,0,0.9523809523809523,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,37,early,both_fail,13,43,1,1.0,0.9677776333185019,0.01633794120830645,1,1.3563995361328125,6.7304534912109375,0,0.0,0.01633794120830645,0.01633794120830645,0
open_drawer,37,middle,both_fail,56,37,0,1.0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,37,late,both_fail,99,46,1,1.0,0.9794568459978643,0.0,0,-2.640777587890625,0.9968414306640625,1,0.021739130434782608,0.0,0.0,0
open_drawer,38,early,both_fail,13,47,1,1.0,0.9774393745140794,0.0,0,0.4180145263671875,0.46417236328125,0,0.0,0.0,0.0,0
open_drawer,38,middle,both_fail,56,52,2,0.6153846153846154,0.9851070321786042,0.0,0,-9.292572021484375,-2.669189453125,0,0.0,0.0,0.0,0
open_drawer,38,late,both_fail,99,45,1,0.9565217391304348,0.9991492156294365,0.0105885471947052,1,-1.440826416015625,0.902557373046875,1,0.0,0.0105885471947052,0.0105885471947052,0
open_drawer,39,early,both_success,13,50,0,1.0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,39,middle,both_success,56,48,0,0.8679245283018868,1.0000000000000002,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,39,late,both_success,99,50,1,0.8518518518518519,0.9605355897666193,0.053704286217689495,1,5.24261474609375,6.9853515625,0,0.0,0.053704286217689495,0.053704286217689495,0
open_drawer,40,early,both_success,13,36,1,1.0,0.8848578659722622,0.01845227626608864,1,0.322540283203125,-7.6385498046875,-1,-0.027777777777777776,0.01845227626608864,0.01845227626608864,0
open_drawer,40,middle,both_success,56,42,0,0.27906976744186046,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,40,late,both_success,99,31,1,0.6756756756756757,0.9957983884087406,0.0,0,2.0913543701171875,-1.3927154541015625,-1,-0.03225806451612903,0.0,0.0,0
open_drawer,41,early,rescue,13,42,3,0.9069767441860465,0.9706077879860344,0.014215840469388397,1,-2.52911376953125,-1.56298828125,2,0.047619047619047616,0.014215840469388397,0.014215840469388397,0
open_drawer,41,middle,rescue,56,37,2,0.6730769230769231,0.9077026928915923,0.0023339916011866357,1,2.3954010009765625,-6.337158203125,1,0.02702702702702703,0.0023339916011866357,0.0023339916011866357,0
open_drawer,41,late,rescue,99,15,0,0.40540540540540543,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,42,early,both_fail,13,46,1,0.9787234042553191,0.9955284546676864,0.012636302639456365,1,0.466217041015625,0.925201416015625,-1,-0.021739130434782608,0.012636302639456365,0.012636302639456365,0
open_drawer,42,middle,both_fail,56,32,1,0.625,0.9988015367503968,0.0,0,0.454833984375,0.13372802734375,-1,-0.03125,0.0,0.0,0
open_drawer,42,late,both_fail,99,47,1,0.6727272727272727,0.9727878901509802,0.0023339916011866357,1,1.25872802734375,-2.3183746337890625,0,0.021276595744680854,0.0023339916011866357,0.0023339916011866357,0
open_drawer,43,early,harm,13,68,0,1.0,0.9999999999999999,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,43,middle,harm,56,11,0,0.22916666666666666,0.9999999999999998,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,43,late,harm,99,34,1,0.7105263157894737,0.996427767838258,0.0,0,0.79473876953125,-0.0771636962890625,0,0.0,0.0,0.0,0
open_drawer,44,early,both_fail,13,6,1,1.0,0.7147531805388464,0.12832491244872407,1,-5.9948272705078125,-32.25939178466797,1,0.16666666666666666,0.12832491244872407,0.12832491244872407,0
open_drawer,44,middle,both_fail,56,27,1,0.6585365853658537,0.9832204921175188,0.0,0,-2.4072723388671875,-2.021209716796875,-2,-0.1111111111111111,0.0,0.0,0
open_drawer,44,late,both_fail,99,48,1,0.8545454545454545,0.9965357495807546,0.0,0,0.85064697265625,0.2290802001953125,1,0.0,0.0,0.0,0
open_drawer,45,early,both_success,13,51,1,0.9622641509433962,0.9754368261788058,0.1848617165810575,2,2.314544677734375,4.2983245849609375,0,0.0,0.1848617165810575,0.1848617165810575,0
open_drawer,45,middle,both_success,56,29,1,0.8709677419354839,0.9574961040138699,0.0,0,-7.6688079833984375,-1.8176727294921875,1,0.034482758620689655,0.0,0.0,0
open_drawer,45,late,both_success,99,40,0,0.8048780487804879,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,46,early,both_fail,13,35,3,1.0,0.9468257069575516,0.007059031463136856,1,3.4415283203125,-5.4665679931640625,-1,-0.028571428571428567,0.007059031463136856,0.007059031463136856,0
open_drawer,46,middle,both_fail,56,29,0,0.6304347826086957,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
