state_id,split,task,layer,new_target_gain,old_target_drop
google_robot_pick_coke_can__seed030__step008,exploration,google_robot_pick_coke_can,29,0.01809680461883545,-0.007305022329092026
google_robot_pick_coke_can__seed030__step008,exploration,google_robot_pick_coke_can,30,0.008878650143742561,-0.00035064294934272766
google_robot_pick_coke_can__seed030__step008,exploration,google_robot_pick_coke_can,31,-0.0042879618704319,0.0040245503187179565
google_robot_pick_coke_can__seed059__step008,exploration,google_robot_pick_coke_can,0,-0.00015484169125556946,0.0001408606767654419
google_robot_pick_coke_can__seed059__step008,exploration,google_robot_pick_coke_can,1,2.60770320892334e-06,-0.0001667402684688568
google_robot_pick_coke_can__seed059__step008,exploration,google_robot_pick_coke_can,2,-0.0003048740327358246,0.0008026622235774994
google_robot_pick_coke_can__seed059__step008,exploration,google_robot_pick_coke_can,3,0.0030257664620876312,0.0016458965837955475
google_robot_pick_coke_can__seed059__step008,exploration,google_robot_pick_coke_can,4,-0.0013157464563846588,0.008900158107280731
google_robot_pick_coke_can__seed059__step008,exploration,google_robot_pick_coke_can,5,-0.0038815364241600037,0.004180166870355606
google_robot_pick_coke_can__seed059__step008,exploration,google_robot_pick_coke_can,6,0.031390734016895294,0.03876062482595444
google_robot_pick_coke_can__seed059__step008,exploration,google_robot_pick_coke_can,7,0.20830529928207397,0.09292620420455933
google_robot_pick_coke_can__seed059__step008,exploration,google_robot_pick_coke_can,8,0.0987408310174942,0.06366510689258575
google_robot_pick_coke_can__seed059__step008,exploration,google_robot_pick_coke_can,9,0.02872130647301674,0.029963944107294083
google_robot_pick_coke_can__seed059__step008,exploration,google_robot_pick_coke_can,10,0.06999732553958893,0.04027627408504486
google_robot_pick_coke_can__seed059__step008,exploration,google_robot_pick_coke_can,11,0.2610798180103302,0.17957733571529388
google_robot_pick_coke_can__seed059__step008,exploration,google_robot_pick_coke_can,12,0.09344734996557236,0.08899183571338654
google_robot_pick_coke_can__seed059__step008,exploration,google_robot_pick_coke_can,13,0.07704102993011475,0.030477367341518402
google_robot_pick_coke_can__seed059__step008,exploration,google_robot_pick_coke_can,14,0.202760711312294,0.1545063555240631
google_robot_pick_coke_can__seed059__step008,exploration,google_robot_pick_coke_can,15,0.05032450705766678,0.022489536553621292
google_robot_pick_coke_can__seed059__step008,exploration,google_robot_pick_coke_can,16,0.08977619558572769,0.04633688926696777
google_robot_pick_coke_can__seed059__step008,exploration,google_robot_pick_coke_can,17,0.14431434869766235,0.06745179742574692
google_robot_pick_coke_can__seed059__step008,exploration,google_robot_pick_coke_can,18,0.060137420892715454,0.018465347588062286
google_robot_pick_coke_can__seed059__step008,exploration,google_robot_pick_coke_can,19,0.014698782935738564,-0.003691457211971283
google_robot_pick_coke_can__seed059__step008,exploration,google_robot_pick_coke_can,20,0.015338990837335587,0.018408983945846558
google_robot_pick_coke_can__seed059__step008,exploration,google_robot_pick_coke_can,21,0.14105212688446045,0.0771624743938446
google_robot_pick_coke_can__seed059__step008,exploration,google_robot_pick_coke_can,22,0.011879192665219307,0.0331367626786232
google_robot_pick_coke_can__seed059__step008,exploration,google_robot_pick_coke_can,23,0.02030298486351967,0.004257321357727051
google_robot_pick_coke_can__seed059__step008,exploration,google_robot_pick_coke_can,24,0.1413310170173645,0.08569657057523727
google_robot_pick_coke_can__seed059__step008,exploration,google_robot_pick_coke_can,25,0.032639648765325546,0.021922141313552856
google_robot_pick_coke_can__seed059__step008,exploration,google_robot_pick_coke_can,26,0.047666534781455994,0.010120004415512085
google_robot_pick_coke_can__seed059__step008,exploration,google_robot_pick_coke_can,27,-0.0015571191906929016,0.008268125355243683
google_robot_pick_coke_can__seed059__step008,exploration,google_robot_pick_coke_can,28,0.02463076263666153,-0.009741872549057007
google_robot_pick_coke_can__seed059__step008,exploration,google_robot_pick_coke_can,29,0.053702518343925476,0.026135697960853577
google_robot_pick_coke_can__seed059__step008,exploration,google_robot_pick_coke_can,30,0.013005722314119339,-0.005361929535865784
google_robot_pick_coke_can__seed059__step008,exploration,google_robot_pick_coke_can,31,0.007170163094997406,0.0006671920418739319
